song,artist,genres,lyrics
No Mercy,T.I.,"['hip hop', 'r&b']","[Chorus: The Dream]
There's no mercy on me
No crying myself to sleep
No mercy on me
Nightmares have become my dreams
No mercy for me
Good morning reality
Will I wake? We'll never know
I'm late for my date with destiny
Let me go
Let me go
You've got to let me go
Right or wrong
Let me go
I'm on my path
Let me go

[Verse 1: T.I.]
My mama loved me more than I do
She said, ""ya pops was just like you""
Trapped in a vicious cycle
Jesus' youngest disciple
Tell the judge if he throw a book at me
Make it The Bible
Started calling myself ""The King"" for lack of a better title
Loyal beyond belief to my detriment
It's so vital I change or blow opportunities
Like a choir recital
Now while I do not care who telling
Meanwhile, selling powder puts food in the bellies
Well it's unfortunate
The orphanage couldn't keep up the mortgages
Kid go to school stupid, they teachers ignoring it
Sorta just doomed, forced into being a goon, selling kush in a jar
Mixing up the tar in a balloon
Consumed with the same way of life I left
Everything I know now, I learned by myself
All you see are the whips
The Maserati's, Ferrari's, so they don't sympathize
Don't nobody feel sorry
No mercy
[Chorus: The Dream]
There's no mercy on me
No crying myself to sleep
No mercy on me
Nightmares have become my dreams
No mercy for me
Good morning reality
Will I wake? We'll never know
I'm late for my date with destiny
Let me go

[Verse 2 : T.I.]
Everybody's standing and waitin
Chanting, they' hating
Gospels say they should forgive me
They'd rather hand me to Satan
Blatant, displays the day of hypocrisy
Boy you got to be kidding
Could it be possibly the second coming of Pac is me?
Remember that, when he was here?
And when he died you realized you need him here
God with me partner, ain't no one for me to fear
Hindsight: 20/20
Future not as clear
But I'm a rider 'till I die
Put bullets 'tween my eye
I just ask that I can make my peace with God and say goodbye
Fuck up the world like Lady Di
On the day he died, his wife and sons and daughters know that every day he tried
To be a better person, nah, they wanted better verses
They could market to the merchants
But when they' closed curtains
You could be for certain ain't nobody perfect
But when you're rich, nobody gives a shit
No mercy
[Chorus: The Dream]
There's no mercy for me
No crying myself to sleep
No mercy for me
Nightmares have become my dreams
No mercy for me
Good morning reality
Will I wake? We'll never know
I'm late for my date with destiny
Let me go
You've gotta let me go
Let me go
Let me go
Let me go!"
Hazy Shade Of Criminal,Public Enemy,"['hip hop', 'r&b']","[Intro]
""But he like so many other White leaders appears to have missed the point""
""Once the riot started, it went like a forest fire. It started in a lot of different places at pretty much the same time""

[Intro: Chuck D]
Five hundred FBI agents comin' after us with a license to kill
Thirty mil, claimin' it's just a drug bust

[Ad-lib]
They thinkin' they making a fly switch
Replace the devil for a witch, dirty *****

[Chorus]
Reach uppity reach gotta reach
Power to the people and the beats
(Oh yes)

[Verse 1]
Some people accuse some people of crimes
Some people get away with losin' my rhyme (Uh!)
They don't like where I'm comin' from, so they play dumb
Dumb-diggety-dumb-diggety-dumb
But I'm tellin' you what they do,  everybody plays a fool
While the real thief cools in a pool (Yeah!)
He who got the finger on the war button
Talkin' loud and sayin' nothin'
TV got 'em bigger than life
(Oh yes) All he needs is a knife
Who the criminal?
[Verse 2]
Blind, deaf and dumb, hard to see 'em comin', but they come, here they come
Don't be dumb-diggety-dumb
Politickin' write bad checks, still they gettin' wrecked
Going for a ***** neck (Uh!)
Rolling in a blue and white gang
Ready to bang-biggety-bang
Hanging 'round the hangin' rope
(Nope, nope, nope!) N-O-P-E
I ain't bendin' for the soap (Yeah!)
Never understood why the 'hood half a who's in the joint
Now they got me losin' my point
Gotta have it goin' on
Born criminal, born

[Verse 3]
Take a piece of America back, but who had it first?
Hear the Indian curse (Uh!)
Robbed and stole so many so much, it ain't funny
Now who got 'em face on money?
Politician passin' a bill, paid in full
C-note rockin' in a pocket, how they livin'
Making sure they lockin' us up, I got a feelin' I'm (In a minute)
When it come to somethin' we say
What they don't like is a brother like me on the mic in fact
To the gritty, ain't none of us wack
Noriega had back (Yeah!)
Jeffrey Dahmer enters the room without cuffs
How the hell do we set stuffed
In the back of a cell on a isle, ain't it wild?
What's criminal?
[Chorus]
Power to the people and the beats

[Verse 4]
Only if I had one more
Time to kick the rhythm that keep rippin' down the door
So the real criminals get exposed behind the clothes
Doors and the suits that make and break the law
Lookin' for my own 'cause I had enough bull
I can't understand it, must been the crooked way they planned it
Police 'posed to keep the peace
But I can't trust 'em, so I keep my piece
Loaded and cocked 'cause I don't miss the block
Talk about the ones who don't get chained to the rock
Those who got away with the dirt and the grime
While we go away for the neighborhood crime
Never liked what I saw in the law
Indiana trees hanging us instead of leaves (Yeah!)
We hanging from the roof (Yeah!)
By real criminals

[Ad-lib]
They thinkin' they making a fly switch
Replace the devil for a witch, dirty *****

[Chorus]
Reach uppity reach gotta reach
Power to the people and the beats
Reach uppity reach gotta reach
Power to the people and the beats
Reach uppity reach gotta reach
Power to the people and the beats
Reach uppity reach gotta reach
Power to the people and the beats
[Outro]
Power to the people and the beats
Power to the people and the beats"
I’m Having a Relapse Freestyle,Eminem,"['hip hop', 'r&b']","[Intro]
Torture chambers, secret passageways, vats of acid, and deadly vaults

[Intro]
Ohh!
Chk-it, chk-it chk-it chk-it
Ohh!
Gue—chk-it chk-it—Guess who's back? Frrk-it
I said, ohh
Gue—Gue—Gue—Gue—it-chk-it
I said, ohh!
Rrrrr-chk-it-chk-it—Guess who's back? Frrk-it
I said, man!
Chk-it-chk-it-chk-it-chk-it
Damn! Ohh!
Gue—Gue—Guess who's back?
Gue—Gue—Gue—Gue—Guess who's back? Frrk-it
Damn, it feels good to be back
Guess who's back?
I'm having a relapse
[Verse: Eminem]
How the hell did he manage to get more felony charges?
He's already got life in jail, man, what the hell is his problem?
Well, to be honest
The smell of these chronic leaves make me hella demonic
They've compelled me to kill this elderly man
And I get these panic attacks, pop a Xanax, relax
Trying to stick my fucking dick inside a mannequin's ass
Then I get manic-depressed, see the orthodontist, get gassed
Man, it's kick-ass, the first thing I put on is the mask
Speaking of masks, man, it ain't too late to have a change of pace
And take it off and show my face, so you can see the things you face
And slice you up and cook you after you're murdered by strangulation
That's bacon souffle you making, ain't you? Well, thank you, Jason
There goes one more coma due to blunt force trauma
Just give me one more Soma and I'll be done for, mama
Go in the damn broom closet, another Valium, lost it
Shoving the vacuum nozzle, down the bathroom faucet
It seems like every day, I get a little flakier
The medication is making my hands a little shakier
Hand me that eighteen-month-old baby to shake him up
It'll only take me a second to choke his trachea
Breaking his neck in eighty-some places, baby, here Shady comes, lady
He's got the razor b-blades and the ch-ch-chainsa-saw, baby
You b-b-blundering, bumbling, m-m-mumbling dum-dums
Yeah, here I come-come, you hear the rumbling? Vrumm-vrumm
There's something inside of that blue tub and that drum-drum
A head and torso of someone; where'd it come from?
Who's it belong to? Maybe the girl with the long, blonde hair
Who disappeared and left her cheerleader pom-poms
Clearly, there's somethin' wrong, 'cause she didn't come home
She's missing, where is she? Something fishy is going on
I guess he stuck the bitch with the pitchfork with the long prongs
Now, everybody get your dance on to my damn song, come on!"
Stapleton Sex,Ghostface Killah,"['hip hop', 'r&b']","[Intro: Girl]
Mmm, oh, ugh, put it in
Yeah

[Hook: Ghostface Killah]
You can put my, dick in your mouth and play with my nuts
But before I bust, babe, I think I'll cum in your butt
I got my, gun on the floor and I'm ready to fuck
Like it's nothing, it's nothing

[Ghostface Killah]
Yo my, face is wet, got hair on my tongue
Cuz I'mma greedy nigga, absorb pussy juice like a sponge
Feel the pretty warm dick, rub it on your clit
Oh, right before I bust, I spray it on your tits
Switch you over, throw you to the side with one leg up
See the head slide in your hole, he stay up
Dick all shiny, helmet head bulging, smack it on your tooshie
When I hear the (click click) it's wet and it's gooshy
From behind, I'm a master mind, hundred fast ones
And slow it up, because I know how to fuck
Keep your pussy right there, don't move, ooh
Holla at your boy, baby, do what it do
I love fucking you, your pussy's the bomb (yeah)
Think about fucking this shit all day when I'm gone
Get up, suck that dick, spit on it, slob on that shit
More bubbles at the knob of that shit
It's my word, you'se a whore, taste good, right?
Turn around, get on all four
(You pulling my hair) Shut the fuck up
(Why you fucking me like that?) Shut the fuck up
This ain't no R&B dick, this hood
My slow jam dick is on Thursday's, if my sugar high
My dick don't get up, you know I'm the best
Just, shut your mouth up like you under arrest
I'm ready to cum (you ready to cum)
Yeah, keep it right (oh my gosh, my pussy is numb)
OK, just rub it up against your hole
Put your thumb in your mouth, and fuck me real slow
Look at me, yeah, baby, I'mma let that go
Tell me you love me (I love you, baby) Oh oh
[Outro: Ghostface Killah (Girl)]
Oh shit, don't touch me, don't touch me
I said don't touch me, chill
Let me get a cigarette (you don't smoke, nigga)
Oh yeah, I forgot (haha) I love when you fuck me like that
I'mma go put up some work at the studio, though
But when I get back, have a little nurse outfit on
With the hat to the side, so I can bend you over
In that little desk we got in the room
In your thigh highs, word up, and I'mma stop at the Adel store
And get one of them little screaming O's
So you can sit your little clit on it and just
Let it buzz off all day (yeah) Knowhatimsaying, ma?
I'mma get the nine and move"
The Soup,Wale,"['hip hop', 'r&b']","[Seinfeld Skit]
[George] ""I didn't get any bread""
[Jerry] ""Just forget it, let it go""
[George] ""Excuse me, I think you forgot my bread""
[Soup Nazi] ""You want bread?""
[George] ""Yes, please""
[Soup Nazi] ""No soup for you!""

[Wale]
Yeah, uh, where's the love for the sixteen writers
Who elevate the game when it was in need of a pilot?
Who made a situation from what you see it's a problem
What you thought was a prize is what I see as a blinder
They ask me why I never wear chains, but if you brought up
How I'm brought up, then you probably feel the same
And I ain't saying chains suck, probably get me 3 or 4
But I got cousins overseas that come to me for better clothes
And I can't go to Emmy Lola, stunting with no diamonds on
Mama bills piling up, her son don't got no time to ball
I don't got no time to call, hope that you ain't mad though
You know your son a asshole, but I hope you got those stacks though
Always on the road again, with Omega or the band
Lost a couple friends, cool; nigga made a lot of fans
And I give it to y'all, cause y'all respect that
So gold albums or not, I did affect rap
Uh, for worse or for better
Ain't no one in my circle that can say they perform better
Huh, they poor effort annoys me, who supporting them?
Who endorse them, should pull the plug and stick a fork in them
They finito, why the fuck they all got egos?
My OG is Tyrique and my kick game be like Bobbito Garcia
This shit a free throw, this shit here for my people
No soup for all you suckers while I'm re-ing up on me so
And they feeling me so, they not feeling y'all so
I volunteer every ten I see, Vince Yarbrough
Pat Summit dough, motherfuck a ho
This is More About Nothing, I'm the fucking show
Hold it, keep rolling
Respect is like food, nigga what it do?
I'm eating real good, no soup for you
""No--""
No soup for you
""No--""
No soup for you
""No--""
I'm eating real good, nigga
""No soup for you""
""No soup for, for, for you""

I got no time to be a hater, just trying to be your favorite
They trying to be the greatest, their whole signing was a favor
It's not about the paper, it's not about the fame
And I don't know no Triple H, but this is all about the Game
Competition I ain't winning but admit it, I'm still in it though
Should've been an all-star, I'm Crawford for Interscope
Em starting, 50 staring, Gaga, Game starting
And Will.I.Am and the Peas, the sixth man I am, y'all
And though I came far, know I got a way to go
Waiting for Pitchfork to say ""Wale on this, so way to go""
Text message from Elliot saying ""tape was dope""
XXL favorite quote, what else do I need to post?
I am not no homophobe, good thing I don't read The Post
Unless your 'Skin's winning, then I do it just to fucking boast
With this rap shit, you know I do the fucking most
I'm all over this beat like a motherfucking stethoscope
I'm forever dope, you can check your schedule
My timing was any better, then bitch, I'd be a metronome
I am such a renegade, but try to be professional
But I am way too passionate to patch shit up and let shit go
Want you all to listen so I rap it in election form
But when you intellectual, some niggas ain't gon' let you on
But I'm here, jo, I hope you niggas know it's on
No soup for you wack niggas, I'mma get my chowder on
Gone
""No soup for, for, for you""

[Susan] ""What are you doing?
Since when do you smoke?""
[George] ""I've always smoked""
[Susan] ""I've never seen you smoke""
[George] ""Oh yeah, well, I'm a big smoker
I gave it up for a while but it was too tough"""
Times R Gettin Crazy,Mac Dre,"['hip hop', 'r&b']","Awe, yeah
Mac Dre
From the brain
They don’t know nothing about this type of music, mayne
So-so dope
Check it out…

[Verse 1]
1991 can’t leave my house without packing my gun
'cus nowadays things ain't so clean
You either end up dope dealing or being a dope fiend
Too much stress on a young man’s brain
Smoking that dank to deal with the pain
Much love for the brothers in the crew
But who in the crew will be here in ’92?

Every damn day I see more
Brothers getting killed or thrown in a trunk
Dope fiend mothers sellin sex
Welfare mother’s waiting for checks
Pops in the bathroom shooting Hop
Tell me, my brothers, where does it stop?
I got to get a grip, can’t let it phase me
I’m staying strong, 'cus times are getting crazy
[Hook]
Times are getting crazy {crazy, crazy, crazy}
Times are getting crazy
Times are getting crazy
Times are getting crazy
Times are getting crazy {crazy, crazy}
Times are getting crazy!

[Verse 2]
Brothers search hard for that perfect life
5 bedroom home, 2 kids, and a wife
Dog in the back by the swimming pool
Everybody wants to be living cool
But, to have these things you must have hope, mayn
Can’t get wrapped up in the dope game
It ain’t cool, you better stay far
Life is much more than brains and a car

Girls having babies before it’s time
Getting pregnant and don’t have a dime
THINK, baby, don’t be a fool
You better wait until things get cool
Keep a hat on a young man’s jimmy
It’s safe sex, but you don’t hear me
Wake up, you can’t be lazy
'Cus times are getting crazy
Times are getting crazy…
[Hook]

[Verse 3]
Children from the black minority
Locked down in the Youth Authority
Dewitt-Nelson, Washington Ridge
These are places they lock down kids
It ain't right, it wasn’t meant to be
We don’t belong in no penitentiary
You got a talent, you better use it
Pick up a pen and write some music
And if not, boy, play sports
Get the Hoop ball and hit the court
The dope game just ain't cool
You better try and stay in school
'Cus times are getting crazy…

Times are getting crazy
[Hook x3]"
Iron Man,Black Sabbath,"['metal', 'rock', 'blues']","[Intro]
I am Iron Man

[Verse 1]
Has he lost his mind?
Can he see or is he blind?
Can he walk at all
Or, if he moves, will he fall?

Is he alive or dead?
Has he thoughts within his head?
We'll just pass him there
Why should we even care?

He was turned to steel
In the great magnetic field
When he traveled time
For the future of mankind

[Chorus]
Nobody wants him
He just stares at the world
Planning his vengeance
That he will soon unfurl
[Verse 2]
Now the time is here
For Iron Man to spread fear
Vengeance from the grave
Kills the people he once saved

[Chorus]
Nobody wants him
They just turn their heads
Nobody helps him
Now he has his revenge

[Guitar Solo]

[Verse 3]
Heavy boots of lead
Fills his victims full of dread
Running as fast as they can
Iron Man lives again

[Instrumental Outro]"
Live At The Barbeque,Main Source,"['hip hop', 'r&b']","[Produced by Large Professor]

[Intro]
Oh
Oh, oh, oh, oh
Check it out

[Hook]
It's like that y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
And that's all!

[Verse 1: Nas]
Street's disciple, my raps are trifle
I shoot slugs from my brain, just like a rifle
Stampede the stage, I leave the microphone split
Play Mr. Tuffy while I'm on some Pretty Tone shit
Verbal assassin, my architect pleases
When I was twelve, I went to Hell for snuffin' Jesus
Nasty Nas is a rebel to America
Police murderer, I'm causin' hysteria
My troops roll up with a strange force
I was trapped in a cage and let out by the Main Source
Swimmin' in women like a lifeguard
Put on a bulletproof, nigga, I strike hard
Kidnap the president's wife without a plan
And hangin' niggas like the Ku Klux Klan
I melt mics 'til the soundwave's over
Before steppin' to me, you'd rather step to Jehovah
Slammin' MCs on cement
'Cause verbally, I'm iller than a AIDS patient
I move swift and uplift your mind
Shoot the gift when I riff and rhyme
Rappin' sniper, speakin' real words
My thoughts react like Steven Spielberg's
Poetry attacks, paragraphs punch hard
My brain is insane, I'm out to lunch, God
Science is dropped, my raps are toxic
My voicebox locks and excels like a rocket
[Hook]
It's like that y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
And that's all!

[Verse 2: Joe Fatal]
Fatal is merciful and they curse me
When I grip the mic, I show no mercy
I got heart, I rip the party apart from the seams
And hem 'em up like bell-bottom jeans
But you get done, you get blues like 501
Brothers are live, but I bet you I'm liver, son
So let me get upon the scene and redeem the dream of a team
And knock 'em out like Mitch Green
Smoke some Thai weed, flow at a high speed
Rap on off-breaks, stompin' like Northlakes
'Cause I'm livin' larger than the founders of Fendi
And Asiatic brothers that many rappers envy
So round up your crew and entourage
And let the God Merciful just take charge

[Hook]
It's like that y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
And that's all!
[Verse 3: Akinyele]
Some of them said (Said what?) that the Ak' should quit
But I don't sweat it, 'cause I'm too big for that small shit
Like pigs, when it comes to a showdown
Huff and puff, but the Ak' won't get blown down
'Cause I come strong, rather than come at all and not be ready
That's what separates me from the petty
MCs gas themselves by drinkin' too much Getty
And get torn the fuck up like confetti
I'm rich and thick in lyrics like Aunt Jemima
It doesn't take Keenan Ivory Wayans to know that I'ma—
Get you, sucker, if you bite like a piranha
So save them preschool rhymes for the kids at Wonderama
Point-blank, period, with no comma
Rhymes so dangerous, call for the homicide
'Cause I knock 'em dead, even when I'm at my worst
The only future that lies ahead of them is the lights from the hearse
Got game like a crackhead, but don't be misled
I keep rappers on lock like a dread
Knots in the head from the words that I said
So get a shovel and dig your grave, 'cause the shit you talk is dead

[Hook]
Ayo, it's like that y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
And that's all!
[Verse 4: Large Professor]
I grab up girls like jacks
Add 'em on like tax, and I'm over like Hot Trax
As far as brothers are concerned, I pressure-cook 'em from start—
To finish, I diminish like a Cuisinart
Secondly, I'm sick of critics who's neckin' me
(Oooh, he got an afro!) Yo, but I got dough
Why's my name ""The Large Professor?""
'Cause I milked your cow; in other words, I hit your heifer
Don't talk about how you can break Rambo
That's just a bunch of mamba-ja-hambo
Propaganda, save it for Savan-da
Joe and Amanda, Zach and Alexandra
Don't let the folks around your way puff your head
'Cause you'll be the owner of a hospital bed
I'll kick fire out your ass so fast
You'll be as crispy as my man, Bill Blass

[Hook]
Ayo, it's like that y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
And that's all!
It's like that y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
And that's all!
It's like that y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
And that's all!
It's like that y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
That y'all (That y'all!), that y'all (That y'all!)
And that's all!"
Cold Rain,Talib Kweli,"['hip hop', 'r&b']","[Intro]
Let's try somethin' new
It’s been a long time coming!
Let me try something brand new
Hey yo Ski!
We overdue, man
Come on!
Yo what we do it for?

This is for the day-trippers and the hipsters
Whores and the fashionistas
Spiritual leaders practicing all the laws of attraction
The teachers who read the passages
From the Bhagavad Gita
We bustin off Dalai Lamas and flashin' heaters (?)
With the shooting, the thugging and all the spooning
The crooning, the auto-tuning. Alas
You be tellin', peddlin' to consumers
I'm helping them to see through it
Get with this new movement
Let's move it!
[Hook]
Through the cold rain
I’m still standing right here
Even though it (?)

[Verse 2]
Yeah I’m a product of Reaganomics
From the blocks where they rockin' the feds like Jay Electronica
Drop and make this a lock that the crime is where the heart is
Could drop, and make us (?), that the crime is where the heart is
Where the Jesus or Muhammad regardless of where the mosque is
They hope for the Apocalypse like a self-fulfilling prophet
Tell me where do we stop it?
Do they ask you your religion before you rent an apartment?
Is the answer burning Qurans so that we can defend Islamics?
The answer's upon us with a hash tag, a trendy topic
You take away the freedoms that we brought in the game
Then you disrespect the soldiers; you ask them to die in vein
In a desert praying for rain
My music's like a drug, and they tend to take it in the vein
It ain’t for the well-behaved
The soundtrack for when you're braver, the score when you felt afraid
More than your average rapper so you sort of felt the (?)
The brain is like a cage, you a slave, and that's why they lovin' you
This is the book that Eli that start with a K-W
[Hook] x2

I do it for the trappers, other rappers
The backbackers, the crackers
The niggas, the metal-packers
The victims of ghetto factories
I do it for the families
The citizens of humanity
MCs endangered species like manatees
I do it for the future of my children
They the hope for the hopeless
When karma approaches we gon' be food for a flock of vultures
The end of the world, ain't nothin left but the cockroaches
And the freedom fighters
We freedom writers like Bob Moses
They chose us, freedom writers like (?)
For my block, my boro, my hood, my city, my state yea
My obligation to my community is so clear
Yea, we gotta save them, this opportunity so rare
We do is so big over here that it's not fair
To the punks, the bitches, the chumps, the snitches that sneak in the game
We let them live although they weak and they lame
They posers and jokers, promoting when they speaking my name"
Kool Aid  Frozen Pizza,Mac Miller,"['hip hop', 'r&b']","[Intro]
K.I.D.S
(You know what? You know what? You know what? Yeah)

[Verse]
Hey, Kool-Aid and frozen pizza
It's a work of art, I ain't talking Mona Lisa
Dream of rocking crowds, see me filling up arenas
This weed got me laughing like a damn hyena
Yeah, I live a life pretty similar to yours
Used to go to school, hang with friends and play sports
Every single summer taking trips to the shore
And that was all gravy but I knew I wanted more
Ain't ever seen a young rapper like moi
Can't believe they eyes, swear it's just a mirage
Still got my training wheels in the garage
But I ain't gonna need those, I'ma go hard (Go hard)
So far I've done pretty well for myself
Couple trophies on the shelf, so what else
Could I want that I don't have yet?
Well, a little more cash and my own fast jet
So I can go anywhere, (Anywhere) anywhere (Anywhere)
Cali for the kush, 'cause boy I know there's plenty there
'Bout to be in music stores everywhere, but not yet
They can't understand my concept
I've been climbing up the great wall, haven't had a fall yet
These blogs gotta know I'm on next
Clean conscience, good Samaritan
Companies send me clothes so I'm wearing them
If you didn't know, well, I'm from the 'Burgh
Everything I drop recorded by Big Jerm
I smoke herb, then I make music
I don't even talk about it, boy, I just do it
Everybody got their own opinion, the reasons why they feeling him
You must admit he's killing 'em, running off adrenaline
Waiting for the game to wanna let him in, so open up
The boy a barrel of a smoking gun
Whether I'm old or young, the chosen one
I got a hundred billion flows to come
I hope you know the lyrics to every single song
So when I'm at a show everyone can sing along
My weed bag empty, bottle at its last drop
I'm feeling like this could be my last shot
But many more songs to make, cousin
So why the fuck you bugging? Haha
[Outro]
Yeah
Just some motherfuckin' kids
We just some motherfuckin' kids (What?)
We just some motherfuckin' kids (Ayy)
We just some motherfuckin' kids (Shouts to all my fans, man)
We just some motherfuckin' kids (Holdin' me down)
We just some motherfuckin' kids (And all the homies)
We just some motherfuckin' kids (Most dope)
Just some mo—just some—we just some motherfuckin' kids
(You know what? You know what? You know what? Yeah)
(You know what? You know what? You know what? Yeah)
(You know what? You know what? You know what? Yeah)
(You know—)"
Excursions,A Tribe Called Quest,"['hip hop', 'jazz', 'r&b', 'blues', 'pop']","[Verse 1: Q-Tip]
Back in the days when I was a teenager
Before I had status and before I had a pager
You could find the Abstract listenin' to hip-hop
My pops used to say, it reminded him of Bebop
I said, ""Well, Daddy, don't you know that things go in cycles?
Way that Bobby Brown is just amping like Michael""
It's all expected, things are for the lookin'
If you got the money, Quest is for the bookin'
Come on everybody, let's get with the fly mode
Still got room on the truckload of black boom
Listen to the rhymes, then get a mental picture
Of this black man, and black woman fixture
Why do I say that? 'Cause I gotta speak the truth, man
Doin' what we feel for the music is the proof, and
Planted on the ground, the act is so together
Bona fide strong, you need leverage to sever
The unit, yes, the unit, yes, the unit called the jazz is
Delivering each year an LP filled with street goods
You can find it on your rack in your record store
If you get the record, say your thoughts are adored
And appreciated, 'cause we're ever so glad we made it
We work hard, so we gotta thank God
Dishin' out the plastic, do the dance till you're spastic
If you diss—it gets drastic
Listen to the rhyme, 'cause it's time to make gravy
If it moves your booty, then shake, shake it, baby
All the way to Africa, A.K.A. the Motherland
Stick out the left, then I'll ask for the other hand
That's the right hand, Black man
Only if you are noted as my man
If I get the credit, then I think I deserve it
If you fake moves, don't fix your mouth to word it
Get in the zone of positivity, not negativity
'Cause we gotta strive for longevity
If you botch up, what's in that [ass]
(What?) A pair of Nikes, size ten-and-a-half
[Chorus]
We gotta make moves (words)
Never, ever, ever could we fake moves (come on, come on)
We gotta make moves (words)
Never, ever, ever could we fake moves (come on, come on)
We gotta make moves
Never, ever, ever could we fake moves (come on, come on)
We gotta make moves
Never, ever, ever could we fake moves (come on, come on)

[Interlude: Sample]
""Time, time is a ship on a merciless sea
Drifting toward an abyss of nothingness
Until it can be recharted for its own destiny
Time is an inanimate object paying and paying and paying for no justification for belief
Time is dancing, boogalooing-away all memories of past—""

[Verse 2: Q-Tip]
We gotta be a winner all the time
Can't fall prey to a hip-hop crime
With the dope raps and dope tracks we move blocks
From the fly girlies to the hardest of the rocks
Musically the Quest, is on the rise
We on these excursions so you must realize
That continually, I pop my Zulu [shit]
If you don't like it, get off the Zulu tip
So what can you do in the times which exist
You can't fake moves on your brother or your sis
But if your sis is a [bitch], brother is a jerk
Leave 'em both alone and continue with your work
Whatever it may be in today's society
Everything is fair, least that's how it seems to me
You must be honest and true to the next
Don't be phony and expect one not to flex
Especially if you rhyme, you have to live by the pen
Your man is your man, then treat him like your friend
All it is, is the code of the streets
So listen to the knowledge being dropped over beats
Beats that are hard, beats that are funky
They could get you hooked like a crackhead junkie
What you gotta do is know the Tribe is in the sphere
The Abstract Poet, prominent like Shakespeare
(Or Edgar Allan Poe, or Langston Hughes, or...)
[Chorus]
We gotta make moves
Never, ever, ever could we fake moves (come on, come on)
We gotta make moves
Never, ever, ever could we fake moves (come on, come on)
We gotta make moves
Never, ever, ever could we fake moves (come on, come on)
We gotta make moves
Never, ever, ever could we fake moves (come on, come on)

[Outro: Sample + Q-Tip]
""—time is running out on black power advocates in the day and white thighed supporters at night
Every time you see them, they're chasin' some white woman with their tongue hangin' out
Time is running and passing, passing and running, running and passing, passing and running—""
Excursions"
