song,artist,genres,lyrics
Ill Na Na,Foxy Brown,"['hip hop', 'r&b']","[Intro: Method Man & Foxy Brown]
One time
Huh, all up in you like a bone when I
Johnny Blaze the Iron Lung
Foxy Brown the Ill Na Na (Yeah, c'mon)
Destination (C'mon, c'mon), plat'

[Verse 1]
Yo, Na Na so Ill, first week out
Shipped a half a mil', niggas freaked out
She's all about sex, pardon, check your facts
And the track record, I'm all about plaques
Shaking my ass half-naked, lovin' this life
Waitin' for Kim album to drop, knowin' it's tight
Standing center stage, closin' the show holdin' a gat
Since you opened up, I know you're hoping it's wack
Niggas screamin' my name on record, straight wildin'
Maybe I'll answer back when you reach a hundred thousand
This is ladies night, and the Mercedes tight
When I'm coming home? Maybe tonight
Leave my food by the microwave, kiss the baby goodnight
It's my time to shine, it's playtime tonight
'Member tryna stand my ground, know when I fall
I left your ass home alone, hopin' I call
[Chorus: Method Man]
Who got the illest pussy on the planet?
Sugar walls comin' down, niggas can't stand it, the Ill Na Na
True Absolut Vodka, straight shots
For the has-beens and have-nots, dollar, dollar
Bill, and it don't stop, we movin' up
First the mansion, then the yacht, sound proper
Straight cash get got
Bloodhounds tryna hunt down the Brown Fox, the Ill Na Na

[Verse 2: Foxy Brown & Method Man]
No more sexin' me all night, thinkin' it's alright
While I'm lookin over your shoulder, watching the hall light
You hate when it's a ball, right? Ladies, this ain't handball
Nigga, hit these walls right before I call Mike
In the morning when it's all bright, eggs over-easy
Hope you have my shit tight when I open my eyes
While I'm eating getting dressed up, this ain't your pad
I left some money on the dresser, find you a cab
No more, sharin' our pain, sharin' our maid
It's time to outslick niggas, ladies sharin' our game
Put it in high gear, flip the eyewear
Nas ruled the world, but now it's my year
And from here on, I solemnly swear
To hold my own like Pee Wee in a movie theater (Uh-uh)
Yeah, I don't need a man's wealth (Yeah)
But I can do bad by my damn self (Self), and, uh
[Chorus: Method Man]
Who got the illest pussy on the planet?
Sugar walls comin' down, niggas can't stand it, the Ill Na Na
True Absolut Vodka, straight shots
For the has-beens and have-nots, dollar, dollar
Bill, and it don't stop, we movin' up
First the mansion, then the yacht, sound proper
Straight cash get got
Bloodhounds tryna hunt down the Brown Fox, the Ill Na Na

[Pre-Chorus: Method Man]
Uh, vodka
Not, not
Dollar, dollar, stop
C'mon, c'mon, yah
It's the Ill Na Na

[Verse 3: Foxy Brown & Method Man]
No more waitin' to exhale, we takin' deep breaths
Ladies take this all from Fox, repeat this
Love thyself, put no one above thee
'Cause ain't nobody gon' love me like me
If he don't do the right thing like Spike Lee
Bye-bye, wifey, make him lose his Nikes (Uh, uh)
Hit the road (Yeah)
Mommy told me in order to find a prince, you gotta kiss some toads
[Chorus: Method Man]
Who got the illest pussy on the planet?
Sugar walls comin' down, niggas can't stand it, the Ill Na Na
True Absolut Vodka, straight shots
For the has-beens and have-nots, dollar, dollar
Bill, and it don't stop, we movin' up
First the mansion, then the yacht, sound proper
Straight cash get got
Bloodhounds tryna hunt down the Brown Fox, the Ill Na Na"
Fast Life,Kool G Rap,"['hip hop', 'r&b']","The time has come, we gotta expand, the whole operation
Distribution, New York, to Chicago, L.A
We gotta set our own market, and enforce it

[Verse 1: Kool G Rap]
Champagne wishes and caviar dreams, a team that's gettin' cream
With sales of fishscales from triple beams
I gleam, livin' the life of Riley, packin' fifty calis
Rockin' lizard Bally's while we do a drug deal in a dark alley
Up in casinos, just me and my dino primo
Pushin' beam-o's, then parlay in Reno with two fly Latinos
Nas, he runs the whole staff, we count math from steam baths
We've seen Half-a-Milli Jackson out there on the Queens half
Three major players gettin' papers by the layers
And those that portray us on the block get rocked like Amadeus
Fakers get used as shootin' targets soon as the dark hits
Front on the drug market, bodies get rolled up in a carpet
Those that cheat us, try to beat us, we got hookers with heaters
That'll straight pop and put more shells in your top than Adidas
The leaders lookin' straight charmin' in our Giorgio Armani's
You wanna harm me and Nas?
You gots to come get through our whole army
The cee-lo rollers, money folders, sippin' Bolla, holdin' mad payola
Slangin' that Coke without the Cola
Me and black don't fake jacks, but we might sling one
It ain't no shame in our game, we do our thing, son
[Chorus: Kool G Rap]
Livin' the fast life, with fast cars
Everywhere we go, people know who we are
A team from outta Queens with the American Dream
So we're plottin' up a scheme to get the seven-figure cream
Livin' the fast life, with fast cars
Everywhere we go, people know who we are
A team from outta Queens with the American Dream
So we're plottin' up a scheme to get the seven-figure cream

[Verse 2: Nas]
Yo, I got guns from Italy, smoke trees considerably
Mid-state and Green, it seems, is where all my niggas be
The ghetto misery; shootouts and liquor stores
A perpendicular angle of the clout war
Police searchin' up my Lexo, but who's petro?
My tech blows straight off the roof and tests yo' respect, though
But dough don't respect me, it got me handcuffed
The rough life, I just be up nights, breathin' with scuffed Nike's
Pour my beers for my peoples under the stairs
These years, I got they names in my swears
Poppin' Cristal like it's my first child, lickin' shots Holiday style
Rockin' Steele sweaters, Wallabee down
Twenty-four carats, countin' cabbage like the Arabs
The marriage of me and the mic is just like magic
Elegant performance, bubble Lex full insurance
Guzzlin' Guinness, shootin', catchin' cases concurrent
It's Nas, seven hundred wives, King Solomon size
We on the rise, me and G — ghetto wise guys
The Luciano, Frankie Yale, Bugsy Siegel
Green papers with eagles from a trade that's illegal
[Chorus x2]
Brother, you've got to make it happen
Yeahhhahh yeahhh, get this money, yeahhh
Brother, you've got to make it happen
When you're livin' in the fast life, heyy, yeaaaah, yeah

[Verse 3: G Rap & Nas]
A-yo, our lifestyles' exquisite, yayo like a blizzard
Esquire attire, standin' on ground with one pivot
Two players rockin' silk blazers and diamonds like glaciers
Lands with name-brand seats, reclinin' like it's spacious
Bodies on ice, livin' trife, rollin' fixed up dice
Gamblin' Grants, handlin' stamps, moves are sheist
My bankrolls got the cops comin' in plain clothes
Tryin' to arraign our gang 'cause of our fame
That's how the game goes (True)
Right out the slammer with the fame and glamour
Cookin' up grams with Arm & Hammer
Supplyin' scramblers in Alabama
Rub out faces and leave no traces
My aces got mad body cases, preserve spaces at the horse races
Servin' us Dom, Veuve Clicquot
Dimes look magnifico, puttin' a cut inside perico
Heat for foes, shoppin' sprees with my fleet for clothes
In Caribbean suites deep, rippin' beats with flows
A-yo, we went from standin' on blocks without some socks
Sellin' rocks, to pickin' up stocks in boat docks with Glocks
And got poppy seed fields with million dollar bills
Packin' all the blue steel, we keeps it real inside the battlefield
Yeah, so here's a toast to the funds and things
Gun smokes in rings, graveyards is buried with kings
[Chorus: Kool G Rap]
Livin' the fast life, with fast cars
Everywhere we go, people know who we are
A team from outta Queens with the American Dream
So we're plottin' up a scheme to get the seven-figure cream
Livin' the fast life, with fast cars
Everywhere we go, people know who we are
A team from outta Queens with the American Dream
So we're plottin' up a scheme to get the seven-figure cream"
Wordy,The Grouch,"['hip hop', 'r&b']","You gotta know the, um exact way to get your point across
(If you say so, if you say so)
You gotta have some game, some gab
(Well if you say so, if you say so)
A way with words, some shit

Well as I stand back and peep you
I'm seein things that the weak do
Words you should never say
Go on and save it for another day

Twenty-four years on the bullshit planet
Complained every day but boy cannot stand it
Harder than granite just to make ends meet
Harder than that to hold your tounge when you speak
One ""fuck you"" and you might get beat
One ""What's your sign?"" and your game turned weak
Names get ruined real quick when you slip
Wrong words lose jobs and fans from your dick
Oops I didn't mean that, they love it when I'm humble
Gotta make attempts to run it back after the fumble
Stumble on words and people think that you're stupid
If you do it too much then they may be correct
Well she gets respect cause of what she just said
And he gets head cause hes quick off the head
So much I've seen it, studied it, and mean it
Every time I speak, first I think
Well as I stand back and peep you
I'm seein things that the weak do
Words you should never say
Go on and save it for another day

Well as I stand back and watch you
I'm seein things that I gotta do
Words that I must say
Shit I wanna bust today

Bein somewhat cool it all comes from the mind
Knowin what to do is really how ya shine
When people act stupid then its just a cover-up
Nuthin else to think about, scared of fuckin up
Well know when to stop and how to analyze things
Learn about reactions different actions bring
Fuck bein with people who get me into trouble
`Cause when strangers get heated, then words count double
I bubble off silence, movements, and presence
Sometimes I lose it and use the wrong sentence
Then comes repentance, can you talk your way out?
Walk your way out without defenses
Tenses and timing, alliteration, rhyming
Gestures to go with the speach keep me constantly finding
New ways to be me
In my own place to be and how to function
In this society
Well as I stand back and peep you (you can be smart)
I'm seein things that the weak do (have no game)
Words you should never say (or you can have game)
Go on and save it for another day (and be stupid)

Well as I stand back and watch you (both of those don't work)
I'm seein things that I gotta do (reshape your shit)
Words that I must say (get it together)
Shit I wanna bust today

Well speak up and speak out
Don't doubt your own mouth
Hone what you can get together be a man
Well all you really are is what you really have to say
Don't let a day pass away without livin your way
Givin it your all well that will get you started quick
Learn from what you saw that will make you raw as this
A jewel for flawlessness, and rarely ever miss
I barely ever piss off a person watch the wordin
Every time I'm servin straight sense not a burden
Learn till its curtains and the world stops turnin
Fuck what they earnin we yearnin for real answers
Tryin ta build cancers and still make advances
Too little time not to be about shit
So I'm always on the grind, relateable when I spit
Well as I stand back and peep you
I'm seein things that the weak do
Words you should never say
Go on and save it for another day

Well as I stand back and watch you
I'm seein things that I gotta do
Words that I must say
Shit I wanna bust today

Well as I stand back and peep you (watchin you fool)
I'm seein things that the weak do
(shit is so stupid what some of y'all are doin)
Words you should never say
Go on and save it for another day (save that shit!)

Well as I stand back and watch you
I'm seein things that I gotta do
Words that I must say (gotta say some shit)
Shit I wanna bust today

(Grouch talking over beat)
Got hella shit to say
Tryin to say it right
Open right shit
Use the right words
Right body language and all that shit
It's The Grouch.. Living Legends..
Peace to E.Q"
It Means Too Much,The Grouch,"['hip hop', 'r&b']","So rough, so tough, out here, baby
(Freedom, what makes a man wanna control another man)
So rough, so tough, out here, baby
(Hatred, tell someone else how to live his life)
So rough, so tough, out here, baby
(Insecurity, are we all free)
So rough, so tough, out here, baby

[The Grouch]
Categorize your own thoughts- I'm gonna freestyle my life
Step where I like and make a print
I'm an inch away from bliss try to catch me but they miss
I'm like otherwise, on some other shit
You can't pinpoint or define this
Just highlight and underline this
I masterminded it
Don't expect me to say it for you
Show you through the door you can walk now
BFAP show me how, I have mighty strong legs
Extend them long ways, farther than the song plays
Deeper than a hard drive, brain is not a mega hertz
It mega-works, irks the unstable
Try to top my table but you didn't have the centerpiece
I dine on China, fine bone collection
Invite my folks to the supper serve perfection
Now we're all full
Awfully lawful to our own codes of honor
You sold out for a dollar
Somebody else named you a scholar
I had to holler during his moment of silence forgive me there's no science
Defiance? Defy what? Am I a free man?
Shouldn't even question myself- let Grouch be man
[Hook]
You can't take from me what you can't touch
You can't break from me it means too much
Some people don't realize or just don't give a fuck
This freedom's way too rough, it's way too tough

Can't take from me what you can't touch
You can't break from me it means too much
Some people don't realize or just don't give a fuck
This freedom's way too rough, it's way too tough

[Bicasso]
Freedom is a road seldom traveled by the multitudes
It comes from attitude
Bout ninety percent and the next ten percent wanna say it lies in talent
I mean- the ability to really do what you want
Everyone wants to come off fresh, don't front, but will you?
I'm talking about that dream in your head- that thing in you
In your heart that you said you were gonna do when you were like tennn
That's right, stop, think, and remember that shit again
Don't lie cause it's gonna show up, when you try
Freedom is a road with no toll, with no bull, no push and pull
Just a mastery of the let go
So are you experienced or have you ever been experienced?
For a lot of y'all- that's no
But show for yourself, and prove for your move but soon switch
Quit labelin this freedom I got like you thought it was some music
Biatch..
[Hook]

[Nebulus]
Open, let it all soak in
What's tight, and what's not so
What's right, and what's happenin
Got loaded get grounded
Soon was astounded by the big picture
The all, totality, full range between opposites- duality
Man I'm juiced off that shit and how it applies to me
For the fact that I'm always intact
Can't separate mind states and the way they interact
So with that, shackles disintegrate off the brain
Floodgates open, tasting the joy and pain
Some stay scopin, tryin to live through my escapades
Tryin to categorize, analyze, and put grades on that which simply is
And ain't trippin
Adaptin, flowin, constants will keep flippin
Follow the feelin, dealin with the hearin now
Ready to experience what life will allow
While ignoring the bickering from dudes who document
What I do contradictory, causing an air of agitation
Instead of seein what I'm beein in a situation

Look, look..
[Hook]

So rough, so tough, out here, baby
So rough, so tough, out here, baby
So rough, so tough, out here, baby
So rough, so tough, out here, baby"
Life/Dreams,The Grouch,"['hip hop', 'r&b']","[Hook: x2]
Life. Dreams. Work
However, Work. Dreams. Life
It's all about

[Luckyiam.PSC]
Now old Mr. Patterson
Had us in his front yard
Explainin' all the reasons why his life so hard
I took a seat on his porch, right side of his hammock
He told tales of mishaps, somebody ever had it
That way it made his strong he said
I could feel him
Destiny shuffled up his cards and had to deal 'em to him
Straight up, no second round
Second time around
No time to half step
Man, you gotta put it down
What he said made sense
He told tales of war
Conflicts with men
Money, the whores
And the women he came across
Times he fell in love
The children who abandoned him
Promised that they would love
Him
Forever
But they never visit
Benefits dwindle, holiday visits so spread apart
So sparse
Loneliness and ghosts of heart wrench
But no one, the darkest days start
Which enable him to remark
His days of the past
His old army buddies
The trenches
The blasts
Explosions of memories sent shrapnel to my psyche
Explainin' my youth
He said, ""You started off just like me
Got a hard head like me
Prepare for mistakes
But focus on your future
And you'll make it through the gate.""
The gate
The gate
The gate
[Hook]

[Luckyiam.PSC]
Building with a man who lived a life I want to grow upon the shoulders of an older stone, I claim to carry
Started with a smoking session, in the Arizona desert
I deserved a fact, I insert the habits killin' me slowly
To prove I'm old at heart
To native beings to this continent
And compliment
The dreaming sequence is seemingly constant
In a Living Legendary pattern
That's tattered and broken down, his name Willcro
The title (?) a blow to the ego that helped me and shoes
And intact, I lose to think I choose my destinal track
In simple terms he explained the way I function is wacked
The way I think attacks, my true purpose here on the green planet
Which is to share this wisdom, game in this life
I live under the name of the crow
I must know, I be stoked
Ancestry dating to ancient times waiting to die
I replied ""that's not my function""
""In life"" he retorted ""there's no room for assumption, no room for a puncheon, your not a violent person, silence is not the way to stay in the shadows
There's many battles
That have to be fought, the man's math is a tight ass way to be caught
Salem's lot, death is the gateway to the next plateau
[The Grouch]
Life life
Almost everything I know and have known I was shown
Learned how to innovate but never would have grown
To be 23, goin' on 24
Knowin' on many more occasions
I need to stay in the right mind state
To make my impressions felt
Like a lesson learned from being punished
Blessin' in disguise though really
Not wise, so silly to think
That momma didn't know what's right
So when I show I'm tight
She gets props
And when I deal with a fight correctly
Thank my pops
He would check me on the art of
Being a man
And when I thought I was smart
I really didn't understand
I really couldn't see the plan
Working
Kinda like Dan thought Miyagi was just jerkin'
Him around
While he painted while the sun went down
When truly it was knowledge he was lucky he found
I'm on
Solid ground
Put a dollar down to learn
If you got something to share
Go head voice your concern
Cause who am I to be the U.N.I. Verse (universal)
Alright, respect the dark to the light
And the young to the old
[Hook]"
Take Your Clothes Off,Timbaland,"['hip hop', 'r&b']","I’m on that next shit
I’m on that next shit
You on that old shit

[Missy Elliot]

I got a figure eight figure, lookin’ more bigger
Never booty shots, ass look thicker, ass jack tripper
I dance like stripper, been hot since Billy D was drinking malt liquor
I rock a beat like wooh, other chicks can boo like they at the parloo
I get it crazy for you baby, been rapping since y’all was lil babies
You better respect moi, voulez-vous coucher, yes moi
No I can’t be stopped, might see me down the street in a brand new car
Now if y’all ain’t on this new shit right now
Now ya’ll gon have to find a new beat, new beat?
Now y’all on this new shit right here, take your clothes off in the vip

Take clothes off, take clothes off, oh
I take my clothes off, I take my clothes off, let’s go

To the flo’, take it off, to the flo’, take it off
To the flo’, take it off, to the flo’, take it off
Allow me to reintroduce myself, my name Miss
Rocking like no one else
I don’t need yo’ cause I’m feeling myself
Haters you all just be word to dell
Like a throw back to the flow back
Return to the Mac go ‘head take my Kodak
I’m all that, ya ain’t know that
You can’t keep track if you had a low jack
Yeap, must of thought I was over
Been hot before Michael Jackson wore loafers
Ya was youngin, I was much older
Been rich before you even knew about Oprah
Before you knew about Oprah
Been rich before you knew about Oprah
Get it?
Been rich before you even knew about Oprah

Take clothes off
In the vip, watch me take my clothes off
To the flow now, go and take your clothes off
Hey, take your clothes off"
Uncle Sam Goddamn,Brother Ali,"['hip hop', 'r&b']","[Intro]
Ah, the name of this song is Uncle Sam Goddamn
It's a show tune, but the show ain't been written for it yet
We're gonna see if Tony Jerome and the band can maybe work this shit out for me
And straighten me out right quick
I like it so far man
Yeah
Come on, lets go

Welcome to the United Snakes
Land of the thief, home of the slave
Grand imperial guard where the dollar is sacred and power is God

Lets do this shit for real, come on now

[Verse 1]
Smoke and mirrors, stripes and stars
Stolen for the cross in the name of God
Bloodshed, genocide, rape and fraud
Writ into the pages of the law good lord
The Cold Continent latch key child
Ran away one day and started acting foul
King of where the wild things are daddy's proud
Because the Roman Empire done passed it down
Imported and tortured a work force
And never healed the wounds or shook the curse off
Now the grown up Goliath nation
Holding open auditions for the part of David, can you feel it?
Nothing can save you; you question the reign
You get rushed in and chained up
Fist raised but I must be insane
Because I can't figure a single goddamn way to change it
[Chorus]
Welcome to the United Snakes
Land of the thief, home of the slave
The grand imperial guard where the dollar is sacred, and power is God
Welcome to the United Snakes
Land of the thief, home of the slave
The grand imperial guard where the dollar is sacred, and power is God

[Verse 2]
All must bow to the fat and lazy
The fuck you, obey me, and why do they hate me? (Who me?)
Only two generations away
From the world's most despicable slavery trade
Pioneered so many ways to degrade a human being
That it can't be changed to this day
Legacy so ingrained in the way that we think;
We no longer need chains to be slaves
Lord it's a shameful display
The overseers even got raped along the way
Because the children can't escape from the pain
And they're born with poisonous hatred in their veins
Try and separate a man from his soul
You only strengthen him, and lose your own
But shoot that fucker if he walk near the throne
Remind him that this is my home, now I'm gone
[Chorus]
Welcome to the United Snakes
Land of the thief, home of the slave
The grand imperial guard where the dollar is sacred, and power is God
Welcome to the United Snakes
Land of the thief, home of the slave
The grand imperial guard where the dollar is sacred, and power is God

[Bridge]
Hold up, give me one right here
Hold on
You don't give money to the bums
On a corner with a sign bleeding from their gums
Talking about you don't support a crackhead?
What you think happens to the money from your taxes?

[Verse 3]
Shit the Government's an addict
With a billion dollar a week kill brown people habit
And even if you ain't on the front line
When massah yell crunch time, you right back at it
Plain look at how you hustling backwards
At the end of the year, add up what they subtracted
Three outta twelve months your salary pays for that madness
Man, that's sadness
What's left? get a big ass plasma
To see where they made Dan Rather point the damn camera
Only approved questions get answered
Now stand your ass up for that national anthem
[Chorus]
Welcome to the United Snakes
Land of the thief, home of the slave
The grand imperial guard where the dollar is sacred, and power is God
Welcome to the United Snakes
Land of the thief, home of the slave
The grand imperial guard where the dollar is sacred, and power is God

[Instrumental break]

[Vocals: Mankwe Ndosi]
(You're so low)
Custom made (You're so low)
To consume the noose (You're so low)
Keep saying we're free (You're so low)
But we're all just loose (You're so low)"
Get Big,Tyga,"['hip hop', 'r&b']","DJ Active, Let's do it!
Uh
(Young Money) (W-w-well done)

O-Okay it, Okay, okay it's, Okay
It's too many bitches too many niggas hatin'
Red seat racing now my car name Satan
Ray Finkle, you a bitch I got ya girl naked
Chrome heart, hard to love easier to hate me

Okay
Its too many bitches too many niggas hating
Red seat racing now my car name Satan
Ray Finkle, you a bitch I got ya girl naked
Chrome heart, hard to love, easier to hate me
I fucking hate clowns kill em like Jason
Burner, yea I Pack-trick like Swayze
Crazy cash bank roll roll cookoo mani
I rep California but not like Katy
Peary Middle school ghetto girls used to chase me
Now I’m big now they weigh me on the Richter Scale baby
Put ya hands down fuck opponents and opinions
All the girls love me wrap my dick up with a ribbon
Yeah I'm on it when it's business when I'm chillin' you can kick it
And my shoes are armadillos Louis Vuitton’n on you niggas
Spizzikes, J's Air walkin' on the flizzite
Gettin’ head tight when ya high off in the Skizzye
Attendants say I'm tripping
You don’t hear the captain speaking?
I ball all week bitch you barely get weekends
Every show sold, promoted on Twitter
Fresher than a baby got her standing the acrylic
Souvenir this motherfucker high school yea they did it
Best dressed ahhwww, niggas ain’t ahhhww shit to me
Dear Lord bring the Epiphany
Then let it rain hell flames on my enemies
Don’t, be gettin' caught where you shouldn’t be
Everything ain’t a house party with the silly strings
Beat the b-b-beat to the white meat
You niggas can't see me, like mice feet
Head sprung one dose of me’ll have your mind gone
Chase it with some blue Ciroc now you in the cyclone
Lost in the ozone ain’t you baby
100 things to do before you die let me show you baby
Gotta watch ya back these days
Count a million in ya faces spend it in a day
G-(Gotta) watch ya (back these) days
Count a million dollars then I (spend it in your face nigga)"
Disney Shit,TesMoney,"['hip hop', 'r&b']","[Hook: Drake]
Ah ah I'm on that disney shit Goofy flow
I'm on my, I'm on my, on my disney shit goofy flow
I-I-I'm on my disney shit goofy flow
Damn where my roof da-da-da-damn where my roof just go
(repeat)

[Verse 1: Te$fa]
Tried to kill the man, who made the best rhymes
Then I realized suicide is a crime, no scars on my face but the world is mine
Pretty Boy game dont gotta say a line, sometimes, I like to ponder in my mind
What would the earth do if I ran outta time
Cuz that ho & this ho would both go skitzo'
No one they did know can do it like this though
Who be on the ish' tho, look at how how his wrist glow
Mackin to a chick, No cuddlin' or kiss though
Uno, dos, tres, before I get to Four
They draws upon the floor
We be done at 4, 4:01 she want more
You the ish' I'm sure, Thats why yo chick neva' answer yo calls
Busy wit TesMoney humpin my balls
You could tell by the name I don't care 'bout the cost
It's a shame you can't see me, I'm somethin' to see
Yall niggas celibate, cuz you ain't fuckin with me
And if you was, please use protection
Sick bitch, you might catch the infection
Pimpins' my profession, Moneys' my obsession
Try to front on Tes ya body i'll be catchin'
Cuttin' and shootin', like a movie I'm directin'
Lil' ass kids, bouta teach y'all a lesson
Y'all hoes don't exist, like hoodrats with real hair
Niggas don't run shit, you sittin' in a wheelchair
Likin' to act, niggas bitin' my raps
So I took the muzzle off and I'm bitin' em back
Can't breathe at all, Til' I cease to ball
Unbreakable like Ms. Keys' song
Too cool for y'all, feel the breeze I'm on?
Too clear, nuclear, I'm the bomb
[Hook: Drake]


[Verse 2: Te$fa]
Uhh, Tesmoney, all about the hunnies
Never gave brain so I guess Ima dummy
And ya bitch said she want me like a Christmas gift
Mistletoe on my briefs miss, kiss this dick
You get dumped, I dismiss chicks
I throw it in the bag, you need a wishlist
Uhh, gettin money like I'm 'posed to
You goin' postal, I'm goin coastal
Did you catch him on the seashore?
What did he whore? Louis V draws
Down to the socks, crackstones in my watch
Center ass niggas, when I ball you wanna block
AK*, And I ain't talkin bout a nickname
A-K They Spray like the room stink
Stay inside every sneaker, shoestrings
You talk, you watch, I do things
You hypothesize, I prove things
Gucci, Louis, Soothes me, ooweee
I get hoes on E don't fuel me
Shouts to my locs gettin money that's blue cheese
Your dreambroad is my R
I'm so fly, I'm so far
I buy shots, I buy bars
I ghostwrite, nigga you buy bars
Jesus peice, Oh My God
They S-M-H you, to me they Nod
Below my draws, you broke like laws
Y'all niggas ain't hard, Y'all niggas just flawed
But I'm sky high, off that endo
She wanna cuff but I'm like N-O
You know I play girls like Nintendo
Tesmoney bitch, I got the best flow
[Hook: Drake]"
Steve Jobs,Fabolous,"['hip hop', 'r&b']","[Verse 1: Fabolous]
It goes however I want it to
These bitches never say ""can’t""
I just call her angel, she look like heaven in pants
Big house, couple rides
Call that shit Neverland Ranch
Tre Pounds, shoot fast, call that shit Kevin Durant
You niggas beneath me
Now go get fucking stomped, son
Know I run this city, I am Brooklyn’s Nucky Thompson
If they make me go in
I’m-a go right away
My fly ass can’t be stopped, no flight delay
Got a crew of bad bitches
Call 'em the Nice Girls
Yo bitches look scary
But she ain't no Spice Girl
It’s 9 AM when you clock in, you’re an office-worker
It’s big Ben's in my pocket, I’m a Roethlisberger
Coconut Cîroc and pineapple, easy order
Now I got this chick showing me what Yeezy taught her
Welcome to the funeral, pay respect
Me and your girl, unibrow, may connect, wait a sec
Let it breathe
{Deep breathing}
I said, ""Let it breathe""
{Deep breathing}
[Hook: Fabolous]
It's goes getting more money
It come with more problems
I used to be Mac-ing, but now I’m Steve Job-in’
See, you got two choices
You can stay broke or grind
Life is a bitch, and I’m just tryn-a Oprah mine
Gettin’ more money, it come with more problems
Man, I used to be Mac-ing, but now I’m Steve Job-in' man
Got two choices
You can stay broke or grind
Life is a bitch, and I’m just tryn-a Oprah mine

[Verse 2: Paul Cain]
Always been a squeezer, I’ve been on the hollow niggas
Always been a leader, no Twitter, I don’t follow niggas
Fuck a glass, drink Rosé out the bottle, nigga
I promised to keep it 1,000, you know my motto, nigga
Don’t just talk it, be about it
You talk it, but we about it
We do it, you read about it
Leave 'em, don’t speak about it
We live it, you dream about it
How could you even doubt it?
Couldn’t get a quarter round here
Unless we allowed it
This is our city, our town, our turf
We eatin’ and y’all thirst
Don't shoot back, bomb first
Get 'em gone first
Let 'em fire, arms burst
Regardless of size or status
Stuff 'em in that long hearse
I think I’m Malcolm X, Huey Newton
Marcus Garvey, I’m surrounded by my army
Dare a nigga try and harm me
Fuck what a hater think
How could niggas try to rob me?
If I’m out in Abu Dhabi, Ferraris and Maseratis
Fleets pulling up in Nobus and Ciprianis
Or that F1 race track, good luck tryn-a find me
Wherever I’m at, I’m smoking some Bob Marley
Seven-star hotels, you can see the ocean from the lobby
Riding in the ghost, riding to the coast
Believe the great deal of stress
I’ve been through the most
Changed my whole way of thinking, got a new approach
Fly private if it ain't first class, I’m through with coach
Street Fam for life, this we all owe the 'Los
Whole gang, bottles in the air
I propose a toast
We done seen the world
Partied with emirates
We all come from nothing, always remember that
So you should be thankful every time you spend a stack
For the all classy restaurants we ate dinners at
All the cars, Audemars with the different straps
But always strive for more, never be content with that
No beginner rap, number-one contender, jack
Arnold Schwarzenegger returns, Mr. December's back"
Take Ur Clothes Off,Missy Elliott,"['hip hop', 'r&b']","[Missy Elliott]
I’m on that next shit
I’m on that next shit
You on that old shit

[Verse 1]
I got a figure eight figure, lick it more bigger
Never booty shots, ass look thicker, ask jack tripper
I dance like stripper, been hot since Billy Dee was drinking malt liquor
I rock a beat like wooh, other chicks kboo like they at the apollo
I get it crazy for you baby, been rapping since y’all was lil' babies
You better respect moi, voulez-vous coucher, yes moi
No I can’t be stopped, might see me down the street in a brand new car
Now if y’all ain’t on this new shit right now
Now ya’ll gon have to find a new beat, new beat?
Now if all y’all on this new shit right here, take your clothes off in the vip

[Refrain: Timbaland/Missy]
Take clothes off, take clothes off
Oh  I take my clothes off, I take my clothes off, let’s go
To the flo’, take it off, to the flo’, take it off
To the flo’, take it off, to the flo’, take it off
[Verse 2]
Allow me to reintroduce myself, my name Miss
Rocking like no one else,  I don’t need ya’ll cause I’m feeling myself
Haters y'all just be worried to death
Like a throw back, to the flow back
Return of the Mac, go ‘head take my Kodak
I’m all that, ya ain’t know that
You can’t keep track if you had a low jack
Yeap, must of thought I was over
Been hot before Michael Jackson wore loafers  (say what?)
Ya' was youngin, I was much older
Been rich before you even knew about Oprah
Before you knew about Oprah
Been rich before you knew about Oprah, haha  get it
Been rich before you even knew about Oprah

[Refrain]
Take clothes off, take clothes off
Oh  I take my clothes off, I take my clothes off, let’s go
To the flo’, take it off, to the flo’, take it off
To the flo’, take it off, to the flo’, take it off"
