song,artist,genres,lyrics
Demon Inside,Eminem,"['hip hop', 'r&b']","[Verse]
I'm possessed by evil demons that torture me while I'm sleeping
I keep dreaming of death and I'm hearing people screaming
The devil's spirit's trapped inside me and I want it out
I'm on the couch bleeding to death in a haunted house
With both of my wrists slit, I'm lifted up in the air
And suspended in animation like someone's holding me there
I feel somebody's cold hands wrapping around my neck
While I choke on my own blood that I swallow and drown to death
But I found a breath and somehow managed to slip the clutches
Nearly blacking out from dizziness and head rushes
Tripping over OD'd bodies of dead lushes
Bloodstains paint the plush carpet like red blushes
Door's open and close by themselves
Books fly off shelves, curtains catch fire, the house melts
My skin blisters and sticks together like twin sisters
The wind blows and shatters windows like ten twisters
Caught a piece of shrapnel in the Adam's apple
Two cups of holy water and I'm looking at 'em half full
But as soon as I go to touch 'em they turn into red rum
It got silent, then all these voices said
""Come follow me into the gates of Hell""
I heard 'em yell ""Welcome to the Norman Bates Motel!""
I ring the bell for service and I was greeted by his mother
Covered in dry blood, head still dented from the shovel
I said I need a room so I could try to get some rest
She gave me the keys to the best suite and a bag of cess
And told me that's just for starters, Satan'll be in to see me later
To see if I'm interested in being partners"
Get Em Daddy Remix,Cam'ron,"['hip hop', 'r&b']","[Intro: Cam'ron]
See the problem is I ain't goin' nowhere
Can shoot at me, can stab at me
Take your best shot (this is the remix)
Suck a dick no homo
Dipset, remix, let's go!

[Verse 1: Hell Rell]
My flow is Novocaine, my bars is hurricanes (Katrina)
I got hella 'caine, MAC in the melon Range
Hop out and shells exchange
I wanna see these niggas die die, make they mom feel hella pain
Walk around like I got a broom in my pants
Nah, that's a fuckin A-K, heavy tool in my pants, damn
Man, these cowards better stay in they lane
And if they ain't getting the picture, it ain't in the frame
VVS's stay in my chain (bling), they in my ring (there they go)
You must've wrote your will already if you’re saying our names
Hell Rell, Mr. Ruger Ruger, I'm a shooter shooter
You hung with the girls you double dutch or hula-hooper (faggot)
Hop skip and jumping, block clicking and jumping
Glock clicking and dumping, it's the mighty Dips
[Verse 2: J.R. Writer]
Listen I'm quite known, nice chrome, a cyclone, niggas
Your sight blown, right-o, my white stones glitter
Left hand bling, the right one shiver
Stallion, medallion, a ice cold picture
The white stone flipper
That white tone, nights home, getting rid of the weight like lipo mister
This psycho sicker
That ain't cracking ya pimp, you got a rat as a friend like Mike on Thriller
This ain't nothing to me, a scrapper at its best
No rapper could impress, man I'm crack right out the 'jects
You rapping indirect
But it's looking like a movie shoot
How they sending all these damn actors at the Set

[Verse 3: Jim Jones]
It goes get 'em daddy (Goonies)
Soul niggas they sick and flabby (they washed up)
Young fly rich and every nigga with me pack heat (we balling)
Somebody snapping pictures at me (watching)
Plus I know I got the F.B.I. sick of me
The cash, the jewels and how we buy exquisite V's
Don't get ya brains fried to a fricassee
My vest and my heater, breath full of reefer
And ya boy stay fly like he was dressing for Easter
The big Pachorte, Capo the heffe
Packing 4-4 court case to drop on expressway
It's Dipset, Byrdgang, we fly high
And chart the G-4 we getting high in the sky, you fuckers
[Verse 4: Cam'ron]
Killa, Killa!
I'm Hulk Hogan, Randy Savage, Bob Backlund
Part-acting, ha ha, who they think they car jackin
You dump and a dump, I slumped and I slump
They mad my car's like an elephant, the trunk in the front
See ya dude react, Hud 6 threw me back, a few they clapped
But I ate those, them shits is Scooby Snacks
I ain't see stars, I'm a G pa
Threw the Lam' in 6th, drove to the ER (true story)
Had to make it hot
Feel like Pac, I know a set up
Them old niggas know I'm 'bout to take they spot
Ain't no A.B. - I.O.U
Y.B., that'll get 'em up in I.C.U
Like I see you at the BP, shot 'em off GP
Guns from VA, PA, down to D.C
D.O.A. if you short up on my P.C
C-74 switched 'em over to P.C
Like Chuck D, we the '06 P.E
Fuck me why, I'm in the '06 G.T
All about them G's B, we the B.G
Byrd Gang Dipset, D-I-P see
Like KRS-One, the great B.D.P
You wanna join the crew, then you must see me, Flee
Uhh, Killa!
[Break: Cam'ron]
(Get 'em daddy) Got 'em mommy, you my Gotham Bonnie
'Cause I'm Batman with the pump, Johnny Johnny
(Get 'em daddy) Honey smile, don't act funny style
In one ear, yeah yeah, 220 thou'
(Get 'em daddy)

[Outro: Jim Jones]
Yeah, you heard what he said, nigga
Huh, we still balling
Them shits was Scooby Snacks, fucker, huh
(Get 'em daddy)
But repercussions is a muh'fucka
When we catch that ass, flat line fucker, huh
Hey Killa, we back, huh
(Get 'em daddy) tell 'em the city is ours
No disrespect to you other motherfuckers
But Jimmy Blanco
Killa the Don, King Jaffe Joe
(Get 'em daddy)
Juelz Santana the Prince, Hell Rell
Hey J.R., I see you motherfucker, huh
(Get 'em daddy)
You know who we are, Dipset, Byrd Gang
The most powerful movement in this motherfucker
We ride high, nigga
I wish you would, bang bang, nigga!
(Get 'em daddy)"
Go Harder,Bow Wow,"['hip hop', 'r&b']","[Produced by Shamtrax]

Talkin[listen Prince of the rap game Nigga][These niggas tryna go hard but I'mma go harder O-H flow lets go]

[Verse1: Bow Wow]
The boy bow back ya'll tryna go hard na I ""don't know about that"" what eva ya Could do I could do betta now since I Made it Storm tell me have u eva seen The groun Wetta the line I dare them to Step pass On it cause I spit sick now The track Gotta rash on it niggas ain't Seen hard till They seen viagra like Martin & will I'mma Bad boy but way Badda like iverson I'mma Make em stagga In line they ain't the Prince of the game No nigga ain't gotta Swagga like Mine.[lets go]

[(Hook): Bow Wow]
Niggas tryna go hard but I'mma go harder
Wit ma swag I'mma sen em to the funeral
Parlor ma games sick I ball & go harder Then vince carter[haha ballin]

[Don't tell me ya still wants some cause This time I'mma go harder haha]

(Chorus)
Niggas tryna go hard but I'mma go harder I'mma go hard now nigga not tomorra
Since those who oppose the prince
I'mma put em down in the groun now Forget a
Funeral parlor & yeah niggas now ya Know I could go harder

[(Verse2): Bow Wow]
[Since I already went hard I'mma go sick Now iight I'mma get at em lets go]
Iight niggas gonna hate cause they got To but neva let em stop you I dripped Blood sweat tears but like ""been doin This""I been doin this for years get it in
Ya dome its go hard or go home & its Catch amnesia a forget or catch a cold & Go sick I'm in a commo cause I'm the Shit especially when I spit shit yo I get That dough & like fat joe I spit crack yo
[Now who go harder?me bow weezy & I Did it today not tomorra haha]
(Chorus)

[Haha what ya'll know about that I told Ya'll I'm the prince of the rap game I Told ya niggas know ya know now neva Forget]

(Chorus)x2"
Losin My Mind,Tech N9ne,"['hip hop', 'r&b']","[Intro: Tech N9ne]
I'm just gon' spit some shit
I wanted somebody else to do the hook, but I ain't got nobody here
So I'm gonna do it

[Hook: Tech N9ne]
Losing my mind, yes I'm
Using my 9 this time
Or should I decline and press rewind?
Losing my mind, yes I'm
Using my 9 this time
Or should I decline and press rewind?

[Verse 1: Tech N9ne]
Ever since November hit, I can't remember shit
Unless I was in your chick when I picked her, she was a limber bitch
She say I sent her quick and treated her as cold as Denver get
That wimper shit's for simpers, don't enter this 'cause I'm winter, trick
And I like my hoes cold, young, dumb, lungs done
Now she's an old soul, ate her like Lambert's throwed rolls
Shorty come and shorties go, this skinny chick orgy blows
Horny bro, looking for a thicky, hunt her down like Laurie Strode
I'm plum stark buck naked in my white socks
Might pop my top and hype the block when the light stops
Just call me cyclops, I see what others might not
The white cops are on me, oh, man, we're in a tight spot
It's ironic though I'm bad, yep my mama grow the lad
Who rob the Conoco for cash up in Monaco
I'm half native got a relative named Jeroni-ho
And this persona's ""Fuck the drama, only honor dough""
I know who died plus and who did it
Kansas City Cyrus, can you dig it?
Cut off your arm and fan you with it
Some listen to me and say “Damn, you wicked”
[Hook]
Losing my mind, yes I'm
Using my 9 this time
Or should I decline and press rewind?
Losing my mind, yes I'm
Using my 9 this time
Or should I decline and press rewind?

[Outro]
Yates! Strange Music, and the fans
Made Tech N9ne, the number one
Independent rapper in the motherfucking world, baby!
Yeah!
Shout out to DJ Whoo Kid, shout out to XXL, we love you Vanessa, ya arrre I mean? And shout out to DJ Scream
Since we gotta take that umm Dr. Dre beat off you know what I'm sayin'? ""Hard Liquor"", you know what I mean?
What's up Travis Barker and Dr. Dre outta respect for Dr. Dre
That was the only beat on this mixtape that wasn't original
So I'ma replace it with something special yarr I mean?
This is me— first I'ma give you me, Royce Da 5'9 and Irv Da Phenom, song called ""Curious"" yarr I mean? it's beautiful song then right after that I'ma give y'all some extra acapellas while I'm beating on my chest, it's fuckin' crazy man, I love y'all man
Tech N9ne man doing big things all of the world baby
Yes we feeling good, we drinking 151, Malibu Rum, and pineapple juice and we drinking KC tea that's Hennessy, Sprite, and lemon baby, yarr I mean?
And coming to a store near you, I can't wait
What up Travis nigga we about to do this shit
Let's get this money, nigga
Tech N9ne!"
The Number Won,Wale,"['hip hop', 'r&b']","I don't trust no one
I keep my friends close, enemies closer, fuck both, I dont trust no one

*snippet from Seinfeld interview on Larry King Live*

[Verse 1]
When you strive for perfection
Desire get confused and you could lose your direction
I lost my connection with a brethren
Athlete mentality so fuck my competition
Me and him was homies, maybe we still cool
But every time we book, we stay in our green room
Maybe its on me, or brother its on you
Or maybe its they fault that we ain't holla since June
Fuck it we on the move, none of use tryna lose
I am out of this world and you a man on the moon
I'll meet you in the sky
Look this whole time, we was comin from separate towns to hold down
I figure this where my heart at
This shit has got my soul
I tell them niggas picture me rollin I get the Kodak
If ya'll don't know ya history ya'll should look a lil' closer
I feel like Quasimoto with all this shit on my shoulders
They say this media changed, these verses gettin strange
Who you know that's famous and rich and stay the same?
How can niggas blame us, I am not ashamed but
I don't understand how this game made us strangers, look
[Hook]
Competition, for the love and anyway it go, they gon remember us
My nigga, its all love
That's how this shit be goin when you go for number one
We tryna be number one, number one, we tryna be number one

[Verse 2]
When you strive for perfection
Desire get confused and you could lose your direction
I lost my connection with my woman
I needed her support but she was thinkin bout a marriage, FORGET IT.!
I know your love is the purest
But sexin without affection is necessary for some of us
Here's my heart you can hold it, I won't need it on this road trip
And I ain't tryna cheat so go head, leave me to my lonesome
GO! you free to go about your business
But if we back to business hope we resurrect the feelin
I'm a real nigga, them other niggas fill in
The only girl I say I love you, and I'm not pretendin
Look, I got no time for that type of connection
Meantime, I hope you keep your vagina protected
Your friends say, why we not together yet
Sad but its true, but I ain't on ya level yet
Tryna keep a level head, Workin like a Mexican
Runnin this bitch, feel like I deserve a medal here
First placin it, wine wastin it
With all due respect, I can't have you in the way of it
[Hook]
Competition, she in love, and anyway it go
I'm gon remember her, but still
My nature, its all love, that's how that shit be goin
She vying for number one, Tryna be number one
She tryna be number one, she tryna be number one, tryna be number ONE,!"
Shades,Diddy,"['hip hop', 'r&b']","[Intro: Lil Wayne & Diddy]
Uhh, before you get here, put your panties in your pocketbook
That’s what I told her over the Motorola, Hennessy and Cola
I hold her at attention with my manners
And even though I don’t roll a camera
She still performs like the superstar she truly are
So, also, I think I love her already
Damn, I think I, already, haha
She must be the one
I look in her eyes and see the sun even on rainy days
Ain't it crazy mane? Yeah, that’s what I said
She do doughnuts in my head, over and over and over
'Til the cops pull her over
And then she say some real slick shit like
""I’m on my way by Weezy Baby""
Heh, and of course they let her go
Let me take off my shades

[Verse 1: Bilal & Diddy]
I know I got a lot of baggage
It's full of ladies and Mercedes, you say, ""I know that it's heavy
But I'll pay someone to grab it, for me, yeah""
I know I got a lot of baggage
Full of Chanel's and Tiffany's and broken hearts girl
You need me baby, it's hard to break a habit, for me, yeah
And girl if you want (What do you want me to do?)
I'll pour a gallon of gasoline on my heart just to light your cigarette
And girl if you want (I'll do anything for you)
I’ll do anything for you (I'll even take off my shades)
I’ll even take off my shades
And stare right at the sun from the stage
(I’ll even try different things) I'll even try different things
I’ll make love to you on marmalade
Never made love on marmalade
I’ll even change my name, name, to what you say
(I'll be whatever you say) I'll be whatever you say
I'll even take off my shades
I'll make love to you on marmalade
Are you sure that's what you wanna do?
If that's what you wanna do
[Hook: James Fauntleroy & Bilal]
What you gonna do? What you gonna do?
When I’m perfect for you, girl watch out, it's gon' drive you crazy
What you gonna do? What you gonna do?
What you gonna do? What you gonna do?
And love's gon' turn you out baby
What you gonna do? What you gonna do?
Girl watch out, it's gon' drive you crazy
What you gonna do? What you gonna do?
Whoa! What you gonna do
When I’m perfect for you? Girl watch out, it's gon' drive you crazy
What you gonna do? What you gonna do?
What you gonna do? What you gonna do?
Yeah, and love’s gon' turn you out baby
What you gonna do? What you gonna do?
Yeah, girl watch out, it's gon' drive you crazy

[Verse 2: James Fauntleroy, Diddy & Bilal]
Got a lot of baggage
It's full of shades, different shades and I’m sharp as a razor
That's why I had to brand it, you talkin' 'bout me?
You talkin' 'bout me? Listen to me
I know I got a lot of baggage
It's full of promises, that why I keep a lock on it
I promise girl I'm tryna make it happen, for me, and you babe
Now girl if you wanna pour a gallon of gasoline on my heart
Then I'll light it if you get lonely
If you call me, girl if you want me
I’m ready when you are, just tell me you want me
What you want babe?
[Hook: James Fauntleroy & Bilal]
What you gonna do? What you gonna do?
When I’m perfect for you, girl watch out, it's gon' drive you crazy
What you gonna do? What you gonna do?
What you gonna do? What you gonna do?
And love's gon' turn you out baby
What you gonna do? What you gonna do?
Girl watch out, it's gon' drive you crazy
What you gonna do? What you gonna do?
Whoa! What you gonna do
When I’m perfect for you? Girl watch out, it's gon' drive you crazy
What you gonna do? What you gonna do?
What you gonna do? What you gonna do?
Yeah, and love’s gon' turn you out baby
What you gonna do? What you gonna do?
Yeah, girl watch out, it's gon' drive you crazy

[Verse 3: Justin Timberlake]
Black, gray, white
If I pull down these shades, would I sound too bright?
Get it? Sound too right, maybe I’m just feeling myself cause
Flashing lights come from everywhere
And you can feel that something's blowing in the air tonight
Now if you need that fire, I'll be that propane
If you need it wet, I can make you pour rain 'til you say, ""Stop""
But maybe I won't, heh, maybe you just have to take it
Go ahead, pretend I’m a drug, now let me see you shake it
I can read your mind, read your mind, Professor X
We can press rewind, press rewind, VHS
Speaking of the past, it's so futuristic behind ya
Let me fill up that plate and dish it out, dish it out, China
I'ma bend your body, bend your body, Magneto
Let me have my way, I'ma have my way, Carlito
Now we can put in work, let me get my busy on for you
You ain't never heard me talk like this, just got my Drizzy on for you
[Hook: James Fauntleroy & Bilal]
What you gonna do? What you gonna do?
When I’m perfect for you, girl watch out, it's gon' drive you crazy
What you gonna do? What you gonna do?
What you gonna do? What you gonna do?
And love's gon' turn you out baby
What you gonna do? What you gonna do?
Girl watch out, it's gon' drive you crazy
What you gonna do? What you gonna do?
Whoa! What you gonna do
When I’m perfect for you? Girl watch out, it's gon' drive you crazy
What you gonna do? What you gonna do?
What you gonna do? What you gonna do?
Yeah, and love’s gon' turn you out baby
What you gonna do? What you gonna do?
Yeah, girl watch out, it's gon' drive you crazy"
I Am Raw,Hopsin,"['hip hop', 'r&b']","[Intro: Hopsin]
You motherfuckers are quick to judge. It's all good though. You don't know shit about shit. If you only knew what I knew, if you only knew what I could do. If you could only see what I could see you would probably stop bothering me

[Verse 1: Hopsin]
Yeah
I independently started this shit, marketing hits
Starving for chips, no gasoline to start off the whip
Felt like the only nigga labels wasn't bargaining with
My heart has been ripped, I stuck with it as hard as it gets
These producers would always blow me off
Now that I'm blowing up, they don't recall
Talking about ""Yo, you my homie, dawg"" (My nigga)
Oh, now you wanna hop on the Hop train
Knowing damn well since '04 I had hot flames (The fuck outta here)
My real buddies was mainly the worst
Hating to shoot my videos without me paying them first
So I slide 'em 100 bucks to watch 'em bitch on how it ain't enough (Man)
That money got my cell, internet and cable cut!
A real homie would've gave a fuck and not expect to pay upfront
Then get the money later when I'm making some
Nobody saw the bigger picture except me
They neglect me, only thing that protects me is FV (Come on)
[Chorus: Chelsea Hopson & Hopsin]
You don't always have to stick by my side
Just make sure you remember me when I die
I am raw, I am raw
Just to let you niggas know
Bitch I am raw, I am raw
Don't forget me when I'm gone
Bitch I am raw

[Verse 2: SwizZz]
I was a high school grad preparing to go to college
An enthusiastic freshman, major in Economics
I didn't have a clue what to expect to be honest
Banging beats in my dorm, streaming Pornhub constant
I figured I could make it out in four years tops
Study religiously and graduate, apply for a job
The rap thing was secondary, I was putting it off
Calling it quits, assuming I had better chances playing ball (Yep)
My third year came and suddenly that changed
I couldn't bear watching my mom at home suffering pain
Tryna fight off the strain of only having half a stomach
Plus a handicap back from a surgery that helped nothing!
So I returned to the valley and called the homie
Hop was on Ruthless getting shelved like a trophy
I told him how I left my life in the OC
And we concluded that we could both use FV
[Chorus: Chelsea Hopson & Hopsin]
You don't always have to stick by my side
Just make sure you remember me when I die
I am raw, I am raw
Just to let you niggas know
Bitch I am raw, I am raw
Don't forget me when I'm gone
Bitch I am raw

[Verse 3: Hopsin]
This was written for niggas who wouldn't give me dap
Niggas who told me that I had sissy rap
This was written for all the bitches I used to called who never hit me back
Until they heard the word I was buzzing, c'mon don't give me that (Shit)
You backed out, now you tryna roll with my clique?
Where the fuck were you when my signing bonus was spent?
Where the fuck were you when I got the notice for rent
Saying I was getting evicted and I was hopeless as shit?
See I keep some names handy and you got thrown on the list
That's how you know that I'm pissed, I got you, don't even trip
'Cause I'm rude over the nicest beats, you had to go ignite the heat
You might agree to beef, but yo I'm not the type you'd like to meet
Life's indeed a journey that I have yet to finish
Hopefully my career's something that will be epidemic
You'll always know that it's Hopsin the way I wreck a sentence
Realness, I represent it, raw, I'm the definition
[Chorus: Chelsea Hopson & Hopsin]
You don't always have to stick by my side
Just make sure you remember me when I die
I am raw, I am raw
Just to let you niggas know
Bitch I am raw, I am raw
Don't forget me when I'm gone
Bitch I am raw"
B.O.R. Birth of Rap,Lil B,"['hip hop', 'r&b']","[Intro]
Just for now, just for now, just for now
Just for now, just for now, just for now
It's that time of year
Leave all our hopelessnesses aside
If just for a little while
Lil B, Based God

[Verse]
King of rap, I can bet my money on that
Can't face the facts that a young guy killin' shit
Give me another shot and I'mma come with my mask on
Seen a lot of growth since I came with the Vans song
Now it's '09 and I'm runnin' with the Based God
Fire in my eyes, mix my soul with the napalm
Mix and master, all I need is dro and one mic
One pad, one pen, iPod, dim lights
Feelin' like a plane when it's up and it's in flight
Dressing everyday like I'm dead with the pinstripe
This a few things that show that I'm the rawest
Spend the cash everyday so I'm ballin like Spalding
Want beef, like six I’ll have you baldin' like Baldwin
Your favorite rapper out, I'mma lay 'em in a coffin
No talkin' when I'm talkin', cause it's legend, pay attention
Only time I sat in class was when I'm serving a detention
I fuck with Soulja Boy, get money nigga
Everytime I see rappers, all I'm thinking, I'm a get him
In the booth or in the streets, I'm known to tear and rip 'em
15 and 16, eyes breaking down the system
Nobody can tell me nothing, I was livin off my system
Head fucked up, I thought it would be cool to go to prison
Watching Hot Boyz on BET, getting all these women
So I got my gold grill because I'm thugged out with 'em
B-Town, Waterfront I put on for my city
We done did it for 6 years, just reached 20
A lot of dudes I grew up with didn't see 20
Everytime I have a birthday, I'm thinking God love me
Everytime I hit the beat, man I do it for my Mom
Workin' hard everyday I'mma make it where it's mine
I'mma hustle all the time, like Lil' Wayne do
If you' ever up against me, you get ate like grapefruit
My first reaction was like, just chill and stay cool
The rap game is slow and it just ain't cool
Always jockin all my style and it just ain't you
Only time I feel you, is if a based boy do
Because I'm a rap god and a based boy too
I can listen to the hate and put the volume on mute
So the only thing I hear is the horses in the coupe
And when the roof go down it reminds me of my chick
Getting money off the floor because ""I'm trapping like a bitch""
Like Gucci Mane said but it's rich nigga clique
And my name is Lil B, you can call me king of rap
I done did a few things and I'm never goin back
Mirror mirror on the wall, shit, I'm askin who the man is
Lil B for Lil Boss I'm prayin to my canvas
I deserve the crown because I'm speakin for the masses
And I'm into weed, I'm gettin chiefy like Kansas
Words to the wise, you should fear the competition
Because I'm the only vet that's a Based God spittin
And you ain't in the game until you make a thousand songs
And you dyin' for this rap, because it's the only thing you love
Birth of Rap
Birth of Rap"
Exxxes,Joe Budden,"['hip hop', 'r&b']","[Talking Intro]
You look familiar
I swear I seen you some where before, are you sure
Are you sure we never met ?
Naw I'm not using it for some cheap pick up line
I really think you look familiar

[Hook]
Look she be calling my name
Screaming real loud I would think she's in pain
Niggas tried to tell me her head was insane
Everything she do it takes a toll on my brain
It seems a little strange but she be calling my name
Screaming real loud I would think she's in pain
Niggas tried to tell me her head was insane
Everything she do it takes a toll on my brain
It seems a little strange but she be calling my

[Verse 1]
She don't gotta a name, so for now lets call her Ashley
Had her gym clothes on, seen her when she passed me
Met her up in Exxon, body was the nicest
Cursing up a storm, she complaining 'bout the prices
She just left Toronto for Jerz, bought a condo
Know everything about her though we never had a convo
Pops wasn't around much, her mother raised her
Got so much in common that I don't like to face her
Her parents is dope heads, she dropped out of school too
Got the same tats at me and I found that unusual
Mad I smoke cigs stay they're bad for my own health
Said I'll never love me 'cause I don't love my own self
Gave me the ass the first night and I gladly tossed it
The best part was I didn't even have to ask for it
Her period don't ever come
And when I dick her down she always run
[Hook]
She be calling my name
Screaming real loud I would think she's in pain
Niggas tried to tell me her head was insane
Everything she do it takes a toll on my brain
It seems a little strange but she be calling my name
Screaming real loud I would think she's in pain
Niggas tried to tell me her head was insane
Everything she do it take a toll on my brain
It seems a little strange but she be calling my

[Verse 2]
She like to scream so the neighbors might hear her
For some reason like it in front of the mirror
Let me make it clearer, she be making strange request
And I ain't talking bout just pulling on her hair
She be saying choke me like I lost all respect
And every time I do marks show up on my neck
She say punch her, smack her like I'm an attacker
I say ""you a fool"", I say ""just do what I asked ya""
I be going slow until she tell me do it faster
Every time I'm out with her these nigga just harass her
I don't understand it, she so unattractive
Shorty looking terrible plus she come with baggage
I'd tap it, though she below my average, it deceives me
She be talking marriage, saying she'll never leave me
I say I'm gonna bounce but I say I don't believe me
She fucks me every time she sees me
[Hook]
She be calling my name
Screaming real loud I would think she's in pain
Niggas tried to tell me her head was insane
Everything she do it takes a toll on my brain
It seems a little strange but she be calling my name
Screaming real loud I would think she's in pain
Niggas tried to tell me her head was insane
Everything she do it takes a toll on my brain
It seems a little strange but she be calling my

[Verse 3]
I be wanting to strangle her, throw her off the balcony, dangle her mangle her, how long have I carried this anger for?
How come when we argue, we gotta get physical
We crucial conflict, she ends up in critical
Habitual, happens daily, it's our ritual
But show your face bitch stop being invisible
Is it just my mental? Is she just a symbol?
There for me to look at everything that I resemble
Sometimes during sex I blurt another name
Do that mean I look at me and be ashamed
I'm cheating on me with a hottie, with a body
Who so happen to embody everything I so happen to not be
I be trying to leave her but then I get lenient
And since I'm in this room alone, she become convenient
Then we lie together, cry together
I swear I hope we die together
[Hook]
She be calling my name
Screaming real loud I would think she's in pain
Niggas tried to tell me her head was insane
Everything she do it takes a toll on my brain
It seems a little strange but she be calling my name
Screaming real loud I would think she's in pain
Niggas tried to tell me her head was insane
Everything she do it takes a toll on my brain
It seems a little strange but she be calling my

[Verse 4]
I finally grew the balls to tell shorty we should separate
Save your breath, nothing you can do to make me hesitate
There's no room for me and you to grow
Don't love me and leave me alone, do both
Then she apologize for anything that she did
Said without me she can't think of no reason to live
Said she'll miss getting piped down, the she picked up a shank
I had to tell the crazy bitch to put the knife down
Crying, eye shadow on her face, Filthy
""feel me, if you kill you, it's gonna kill me""
Really, she said ""you neglect me"", I said ""we the same
So whatever you do is gone affect me""
You know I can't let it be
So if we got to stay together just to coexist then so it is
She said ""I love you"" then hugged me
Took her pants off and proceeded to fuck me

[Hook]
She be calling my name
Screaming real loud I would think she's in pain
Niggas tried to tell me her head was insane
Everything she do it takes a toll on my brain
It seems a little strange but she be calling my name
Screaming real loud I would think she's in pain
Niggas tried to tell me her head was insane
Everything she do it takes a toll on my brain
It seems a little strange but she be calling my"
I Got Bitches,Lil B,"['hip hop', 'r&b']","[Intro]
Welcome to Based
Welcome. This is Lil B
Everybody put your hands in the air

[Verse 1]
I'm rolling through these cits
I got bitches on my dick
These niggas fuck with me
Because I have respect
And cause I Based freestyle
They gotta cut me a check
All these bitches on my dick
And I just want some sex
I say ""that's alright!
Baby you're OK! My name's Lil Boss
And I'm here to stay
Man my name's Based God
Come fuck with me
All these bitches on my dick
And I just want you to see
[Hook]
I got bitches, yeah!

Everybody put your hands in the air
My name's Lil B. Lil B for Lil Boss

[Verse 2]
She let me suck her
Let me do some things
She let me see her naked
She let me fuck her face
I do what I want
She lets me do what I please
I said I got bad bitches
She said ""oh that's not me""
I say ""you're my bitch!""
I say ""you're my bop!""
I say ""I fuck you all day
And I will not stop""
I said ""I'm here for life
Bitch you gotta love me
My name's Lil Boss
But they call me Lil B!""

[Hook]
West Berkeley representative
Coming straight from Basednam

[Verse 3]
I got all these hoes
And I don't know what to do
They ask me if I share
I'm asking ""who are you?""
My dude is Hugh Hefner and he fucks with me
I said ""Hugh Hefner man, I got more bitches than you""
He said ""that's not right!""
He said ""you are a liar!""
I said ""Hugh Hefner, you see my bitches tonight?""
And I'm young BasedGod and I dare you to see
And I gotta question who got more bitches than me!"
Bad Touch Example,Company Flow,"['hip hop', 'r&b']","[Intro Samples]
(Since you're my special friend, come closer for a special treat
I'm going to let you touch me in a special place
But I don't want to touch you there
It is never ok to touch someone else's private parts
Your mom and dad will tell you so)

[Verse 1: Bigg Jus]
Yo' eyes get, blind like 2Pac gettin shot in the lobby
Most MC's styles is robbery of my freestyles as a hobby
I pick apart monkey brains and spread disease through hot zones
My cameos on promos seem strange like someone's not home
Bigg Jus the outsider rain on your dream field
With styles so freaking wet niggas need maxi panty shields
Expose more moles out the closet than lead paint on your tenement
Got more Black Thought to my Roots than most niggas got in their pigment
It's the baby-faced lieutenant with the Luck like Luciano
Hardcore like Kool G Rap music made for concert piano
So dust off the candelabra, hip hop's version of the super Don Dada
With the license to give more ass whippings than Father
You couldn't see me with Minolta, way ahead of myself like telepathy
Make most crews disappear like blackheads on Oxy creme
Under the lights I fuck up mics with my uncanny ability to heat seek
Through brain facilities with the science of microchemistry
This history of my hip hop is too deep to be dissected
(Bitch!) if you can’t recollect don’t even half step or try to test it (black)
Bigg Jus, I drop so much shit my anus needs an ice pack
In fact I'm all that, El-P yo bring the horns back
[Interlude]
(Yes)
Right through the center of your focus picture a long silver needle
(You are correct sir)
Piercing the outer lens of your eyesight
[El-P]
And once again
In one verse we have proven
That we can rip all these signed big budget motherfuckers
(89.9)
Peace to Stretch and Bobbito
(Bob-bi-to!)

[Verse 2: El-P]
Ye olde lyrics of fire
Surface bombs from X-wing fighters, stance to B-boy actors fracture
Negative thirty below wind chill factor
The counteraction is just a helpless action of the hapless flinching
My supersonics leave you mute like Maggie Simpson
Taxidermist El-P, I defy translation
Instigator settin' quakes throughout your whole situation
Practice exposing perfection like Ricki Lake exposes white trash
My shit is strange X-file number 2-6-7 whiplash
Triple felon emcee minus the melanin
When I bomb with the type of shit to make Baby Jessica jump in the well again
Sunshines on rain acid, El-P the battle master
Lactose breaking down your fucking fractals till you're flaccid
I'm leaving Las Vegas like a hundred flying Elvises
Raid, spot my prey, swoop down and crush their pelvises
Rat nerve like David grill smoke bitch
Catch my frozen frame suspended
You couldn't even fuck with my idle fidget
By birthright I'm pulling swords from stones high tone beam
Phonetically abort it try to distort it and catch a silent scream, fetus
The raw daddy tactics prove Krush Groove unstoppable
Test your luck it's like sucking on lead paint popsicles
The enigma, no one can fuck with me but still I'm not signed
(You wanna battle?)
It's better to look in the
(mirror)
Say ""Candyman"" five times
(Candyman
Candyman
Candyman
Candyman
Candyman
Candyman)
[Outro]
Just a promo
Understand
(Candyman)
To be the man you gots to beat the man
(It's so clear now)
Me and Bigg Jus
(The beautiful light)
Company Flow clan
(I can touch it)
Mr. Len, 'sup?
89.9
Hit me with that shit some time

Bigg Jus, Lune TNS
The almighty El-P
The imperial DJ Mr. Len
Company Flow swinging it to you live for '95"
