song,artist,genres,lyrics
Feel So Good,Ma$e,"['hip hop', 'r&b']","[Intro: Puff Daddy]
You ready Mase?
Party people in the place to be (Uh-huh)
It's about that time for us to (Yeah)
*Screams*

[Verse 1: Ma$e]
Yo, what you know about goin' out
Head west, red Lex, TV's all up in the headrest
Try and live it up, ride true, a bigger truck
Piece all glittered up, stick up kid, nigga what?
Jig with a cut sip Cris? Spit it up (Come on)
Ho's ride, get your nut 'till I can't get it up
I'm a big man, give this man room
I done hit everything, from Cancun to Grant's tomb
Why you standin' on the wall? Hand on your balls
Lighting up drugs always fightin' in the club
I'm the reason they made the dress code
They figure I wouldn't wild when I'm in my fresh clothes (Come on)
Dress as I suppose, from my neck to my toes
Neck full of gold, baguettes in my Rolls
Wreck shows, collect those, extra O's
Buy the E, get a key, to the Lex to hold
East, West, every state, come on, bury the hate
Millions, the only thing we in a hurry to make
Whether friend or ex-friend in a Lex or a Benz
Let's begin, bring this BS to an end, come on
[Chorus: Kelly Price & Ma$e]
Bad, bad, bad, bad boy (Yeah)
You make me feel so good (Bad boy)
You know you make me feel so good (Yeah)
You know you make me feel so good
(That's what we do)
Bad, bad, bad, bad boy (Come on)
I wouldn't change you if I could
I wouldn't change you if I could (Yeah)
I wouldn't change you if I could (Ah-ah)
Come on

[Verse 2: Ma$e]
You can't understand, we be Waikiki
Sippin' DP til' the TV, look 3D
Little kids see me, way out in DC
With a Z3, chrome BB's, they wanna be me
Nigga's talkin' shit they ought to quit
I'm fortunate they don't see a fourth what I get
And those be the same ones walkin' while I whip
Just started seeing cars because they auctioned it
So while you daydream, my Mercedes gleam
And I deal with ho's that pose in Maybelline
One time you had it all, I ain't mad at y'all
Now give me the catalog
I'll show you how daddy ball (That's right)
Six cars and power to fire big stars
Sit up, CEO style, smokin' on cigars, nigga
It's like y'all be talkin' funny
I don't understand language of people with short money (Come on now)
[Chorus: Kelly Price & Ma$e]
Bad, bad, bad, bad boy (Yeah)
You make me feel so good (Come on)
You know you make me feel so good
You know you make me feel so good
(That's what we do)
Bad, bad, bad, bad boy (Yeah)
I wouldn't change you if I could
I wouldn't change you if I could (Come on)
I wouldn't change you if I could (Ah-ah)

[Bridge: Ma$e]
Do Mase got the ladies? (Yeah, yeah)
Do Puff drive Mercedes? (Yeah, yeah)
Take hits from the '80s? (Yeah, yeah)
But do it sound so crazy? (Yeah, yeah)

[Verse 3: Ma$e]
Well me personally, it's nothin' personal
I do what work for me, you do what work for you
And I dress with what I was blessed with
Never been arrested for nothin' domestic
And I chill the way you met me
With a jet ski attached to a SE, smoke my Nestle
No mad rap-ASCAP, where my check be?
Problem with y'all I say it directly (That's right)
Went from hard to sweet, starved to eat
From no hoes at shows to ménage in suites
Now I be the cat that be hard to meet
Gettin' head from girls that used to hardly speak, come on
[Chorus: Kelly Price & Ma$e]
Bad, bad, bad, bad boy (Yeah)
You make me feel so good (Uh-uh)
You know you make me feel so good
You know you make me feel so good
(Bad boy, that's what we do)
Bad, bad, bad, bad boy (Yeah)
I wouldn't change you if I could (Ah-ah)
I wouldn't change you if I could (Come on)
I wouldn't change you if I could (Let's go)
Bad, bad, bad, bad boy (Yeah)
You make me feel so good (Uh-uh)
You know you make me feel so good
You know you make me feel so good (Come on)
Bad, bad, bad, bad boy (Don't stop)
I wouldn't change you if I could (Ah-ah)
I wouldn't change you if I could
I wouldn't change you if I could (Ah-ah)

[Outro: Ma$e]
Mase
Harlem World
Bad Boy
Goodfellaz baby
Yeah
And we won't stop
'Cause we can't stop
Mason Betha (Ha-ha!)
Yeah
Ow, come on"
Ride or Die,JAY-Z,"['hip hop', 'r&b']","[Intro: Stevie J]
I'm rolling with Roc-A-Fella, man
'Cause they got money, man, haha

[Break: Jay-Z]
Uh-huh, uh-huh uh UH, uh-huh, Hova
Yeah, Stevie J, nigga
Y'all ready? Yo, yo

[Chorus: Jay-Z]
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die
[Verse 1: Jay-Z]
Ayo fuck y'all, niggas I crush y'all, rush y'all
With the four drawn and I touch y'all, plus y'all
Little motherfuckers ain't ready for war
I seen your team in a crisis before, thought I forgot?
The same rules apply, don't try to switch up your style
Y'all niggas is pumpkin pie, and that's plain as I
Much better than you cat, shocked when I got the news that
This nigga ready for war, well where that fool at?
I bruise wack rap niggas severely punish them
Especially those that get fucked for they publishing, heh
Always gotta be the weakest nigga out the crew
I probably make more money off yo' album, than you
You see the respect I get every time I come through
Check your own videos, you'll always be number two
Niggas talking real greasy on them R&B records
Well I'm Platinum a million times nigga, check the credits
S. Carter, ghostwriter, and for the right price
I can even make YO' shit tighter
I roast niggas like ya, smoke niggas like ya
Take your little jewels and put the toast to niggas like ya
You know what the fuck we do and why we done it
How I bring it to niggas who, probably want it
Keep playing, you gone find me in your lobby blunted
And I don't even smoke nigga, ain't no joke
Niggas cat fighting with Jigga, kicking sneaky shit
Making little tapes but keeping it secret
'Cause I kick that deep shit that divide your peeps shit
Now I don't know if you fucking with Jigga
Spitting that weak shit, dog
[Chorus: Jay-Z]
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die

[Verse 2: Jay-Z]
Yeah, yeah
Niggas don't want it with Jig, 'cause something’s got to give
I got homes where you hide, I hustle where you live
Jigga's the Don, bitches scream ""Jigga damn the
Dick is the bomb, about as thick as an arm""
Mr. Exxon, gas 'em with the wit and the charm
Bitch, I'm trying to tell you like Nicholas Barnes
I'm a big cat, listen mami, can you dig that?
Cars, jewelry, homes, I did that
O's, shootouts, keys, I live that
Actresses, models, chicken heads, hit that
I get stacks and still I kick back
And run up on niggas with the m-id-ac, where the shit at?

[Chorus: Jay-Z]
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die
[Verse 3: Jay-Z]
Time to separate
The platinum from the white gold, right from the door
The real from the fake, ready rock from the raw
The boss from the runners, cats who ride dick
From the cats with the numbers, the five from the six
I got cop ‘n crash money, pop the dash money
Press the button, all of sudden, Glock in the stash money
Beef with Jigga, watch yo' ass money
It's El Presidente, top brass money
Now I don't flash the steel, I blast for real
My motto: you only good as the last nigga you kill
I'm here to snatch this mil, nigga that's for real
If you rolling with me grab the wheel, let's ride huh?

[Chorus: Jay-Z]
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die
How many y'all wanna ride tonight (ride tonight)
How many y'all down to die tonight (die tonight)
How many y'all wanna ride tonight
Nigga ride or die or ride or die"
Mentos Theme Song,John Groves,[],"[Intro]
Doo doo doo doo, doo doo, doo wah!

[Verse]
It doesn't matter what comes
Fresh goes better in life
With Mentos fresh and full of life
Nothing gets to you
Staying fresh, staying cool
With Mentos, fresh and full of life!

[Chorus]
Fresh goes better
Mentos freshness
Fresh goes better
With Mentos, fresh and full of life!

Mentos, the freshmaker!"
Never See Me Again,Kanye West,"['hip hop', 'r&b']","[Intro]
And it'll be a long time, before you ever see me again, me again

[Verse 1]
They want me, hold my head in shame
So I hold 'em on, holding hands in vain
Covers talkin' now the feds say I'm insane
A psych said ""I'm going fumble [down on the platter ?]""
And then his son told me ""Put down the drink dawg""
I got the rinks off, coming for the things off
I guess there's nothin' and I'm finna chop it's head off
I need a little something to knock the edge off
Aside from this song, life sucks
Stomping on someone, with my boots
And I'll put it off, if we modest
And every other god need a goddess
And every other star, couldn't guide us
It falls upon something that's inside us
So I'm not gonna stop for my riders
Tell me where my ride is
Tell me where my ride is, uh
[Hook]
And I don't like them, and they don't like that
They don't like that, and I don't want that
And it'll be a long time before you ever see me again
Don't worry about me, worry 'bout you
Worry about something, don't worry what I do
Hatin' motherfuckers, it'll be a long time
Before you ever see me again, me again

[Verse 2]
See, I need some time to meditate
Naw, bitch I'm fly, I need time to levitate
And I don't sound try, tryna' hesitate
Fumbled down, very late nigga, you a featherweight
And I'm a heavyweight, and I'm very great
I put the everyday rocking in every state
Do not debate, you cannot cape
I must've on faith, getting knocked of faith
Guess it's my fate, guess it was written
I can sell a phone, guess I was different
That was somethin' back then, that was different
Now I'm spitting and everybody's just spitting
And what it sound like when everybody sound alike
What you sound like, bumpin' 'em on a round mic?
I don't even sound right, feelin' like I'm on the downright
And these niggas are secondary, like Pippen around Mike
Trippin' around sight, something on that down light
I'mma be downright, you niggas is downright biters
And I'ma set fires
And my shit downright fire, from the corner buyer
And I'm alone, eh
[Hook]
Don't worry 'bout me, don't worry 'bout them
Don't worry 'bout you, and what you gonna do
And it'll be a long time before you ever see me again
Don't worry 'bout me, don't worry 'bout me
Don't worry 'bout you and maybe I do
Have a long day
And it'll be a long time before you ever see me again
Don't worry 'bout me, don't worry 'bout you
I worry 'bout something not we can do
And it's on me
And it'll be a long time before you ever see me again, me again
Don't worry 'bout me, na-na-na-na
And it'll be a long time before you ever see me again, me again
Again, again
Before you ever see me again, me again, again, again
It'll be a long time before you ever see me again

[Bridge]
Can you clap your hands, hands?
Clap your, clap your hand, hands?
Clap your, clap your hand, hands?
And I wanna do something, I wanna do something then
Can you clap your hand, hand?
Need you to clap your hand, hands
Need you to clap your hand, hands
Need you to clap your hand
Need you to clap your hand, hand
Need you to clap your hand
Need you to clap your hand, hand
Need you to clap your hand
[Verse 3]
So the song like a Section 8
So I pass that dick around like a collection plate
I can sell 'em on Sunday, with the fuss you made
I be stunting with the stunnas, and that's the best you make
So if everybody just stand now, and shit don't plan out
Throw your hands up, at least give them a handout
And with the sun shown, it's like the Jerome is
Mommas on the cellphone days, I'm homeless
Or feeling like Ike at the end of the movie
Wait, just need two more shows just to get to me
Or feeling like Eddie Kane, I still got it
And it's something but the problem is, you still not it
Or maybe if it's sicker, they say I'm ""That nigga""
Or maybe if I'm humble, it's not a cellphone finger
Or maybe damn, I could just blow my shit is thinner
Maybe I should stop being real, maybe I should get on Twitter
Maybe I should know somethin' different, I could reconsider
Got something nothing seri' till the cellphone liver
And I'mma drink until I can't stand and got no more liver
I can stand and deliver 'til they pump my liver
And I'mma spit it, like it get it, kinda self, but I'm fine
I'd rather live by what I live by, then die when I'm fine
I'm gonna stand by my self 'til my very last breath
Cause you know what? A coward dies a thousand deaths
And I'm proud [?]
And I could style on [?], hell with this
You can't style on me, nigga I'm out of your league
I'm liable to be a liability'
You plan to style on me, trying to style on me
Nigga, I'm liable to be a liability, and my ability
I can sound like [?]
[Non-Lyrical Vocals]

[Hook 2]
Don't worry 'bout me, worry 'bout you
Worry about something, something will do
And motherfuckers, it'll be a long time
Before you ever see me again
So don't worry about me, I'll be fine
I'll be up some, going for mine
And it'll be a long time
'fore you ever see me again, me again
Don't worry 'bout me, worry 'bout you, worry 'bout you
'fore you ever see

[Verse 4]
Don't worry about what I been up to
Where the fuck I'm going? Nah, nigga fuck you
Who the fuck is going, I can something don't ask
Who the fucks asking? I'll put the summer on blast and
Who the fucks lasting?
And be the last standing
Caught up on the planning
Get a better tan and
I been feeling dandy
And who can run the planet? Pass them a Xanax
And an afternoon I annex
And all of the damage
Left on the platter
Who's soon after all, I guess it's a small world after all
Stunting on the sun, cause I have to ball
I run the world, cause it's a small world after all
And I'm never after y'all
I have to loss somethin' and I got it all
And you feeling like you got it all?
Humble some' [Non-Lyrical Vocals]
Nah nigga, not at all

[Hook]
Worry 'bout me, don't worry bout me, just worry bout you
And what'cha gon' do?
It'll be a long time, before you ever see me again

[Verse 5]
There's something on the all out, the call out, somethin' on the doormat
Last summer, last fight, and y'all had a fall out
I can sense nothing to something, what y'all 'bout?
Bumping nothing to something, and everything that y'all 'bout
Y'all had your ups and downs, I don't fuck around
Put everything on the something, then you go and fuck around
Bet you felt something, now you feel nothing now
Y'all feelings felt something, ya'll don't feel nothing now
Her tears dried up, from bumping expressionless
I was under exodus and learning what the lessons is
What the ebony of essences, the Genesis
I got the fetishes, something on the sedatives
One sip and then it'll have you look at innocence
I wish we just could take it back to the Book of Genesis
Before the hook is in is there any point of any of this?
But understand [?]
[?] put hands on you, then put his front side, and put hands on you
Just turn around say for really? I'm done motherfucker
I can state something if

[Hook]
They worry bout me, just worry bout you, I can [?] when I be good
And she said that
It'll be a long time before you ever see me again, me again
Don't worry 'bout me, just worry 'bout you
And I'll be up now, what I've been up to
And it'll be a long time before you ever see me again, me again
Don't worry 'bout me, don't worry 'bout them
And it'll be a long time before you ever see me again, me again
Me again, me again
It'll be a long time before you ever see me again

[Instrumental]"
Paper Chase,JAY-Z,"['hip hop', 'r&b']","[Intro: Foxy Brown & Jay-Z]
Uhh, uhh, uh-huh
Uhh, paper chase
Bonnie and Clyde
Y'all motherfuckers know how it's going down
Gotta get that paper dog
That's right, uhh
Uh-huh uh, yeah, right, yeah
Paper chase y'all, paper chase WHAT? Uh

[Verse 1: Foxy Brown & Jay-Z]
Greyhound bitch, stay down bitch
‘Bout to set up shop with Jay, round this bitch
Half a brick of yay, 'bout to lay down this bitch
('Til November?) Nah, I'm here to like May down this bitch
And I'm thinking, I don't wanna have to spray down this bitch
Call my whole team, from around the way down this bitch
I'm trying to stay down this bitch, play down this bitch
Had a sound, so my nigga Jay drown the six
Roll the windows down and, wave round this bitch
But there's a couple things 'fore it's OK round this bitch
Gotta talk to the natives, let 'em know I'm here
For all to get the paydays, first I line up all the haters
I got jobs for ya, drop Saabs for ya
More arms than Green Bay's Brett Favre for ya
Money propositions hope that's not a prob' for ya
If so, Jigga be here, day after tomorrow for ya (that's right!)
[Chorus: Foxy Brown & Jay-Z]
Gotta get that paper dog
Gotta touch that, love that, paper dog, uhh!
Gotta get that paper dog
Gotta have that grab that paper dog!
Gotta get that paper dog
Gotta spend that, bend that, split that, get that
Gotta get that paper dog
When I needs that, G stack, tell me where the weed's at?

[Verse 2: Jay-Z]
I got my two guns, I came to scoop ones
A down ass bitch and she down to click
Got a nice little hooptie that I get around with
And my plan is, not to leave this town 'til I'm rich
Gotta find a nigga selling all them ounces and shit
Tell them get down with the clique or get found in a ditch
See I drop down and strip, I turn around and spit
Not to hit em, just to let 'em know the sound of shit
Return later that evening in the club with Fox
And I got the snub nose for those that love to box
I'm in search of them young niggas that hug the block
All day, 'til it's light gray outside
Shoot dice talking shit all day outside
And even when it's hot, they outside
Let em know how its gonna go, Bonnie and Clyde
And ayo, you would want me on your side
[Chorus: Foxy Brown & Jay-Z]
Gotta get that paper dog
Gotta touch that, love that, paper dog, uhh!
Gotta get that paper dog
Gotta have that grab that paper dog!
Gotta get that paper dog
Gotta spend that, bend that, split that, get that
Gotta get that paper dog
When I needs that, G stack, tell me where the weed's at?

[Verse 3: Jay-Z]
Yo, yeah, I got that stress and I got it the best
I ain't got it to give, but I got it to test
And if you wanna get down, all you gotta invest
Is your time, I gotta move this in a week or less
For the next couple of days I brought out all I possess
The Rolex, necklaces with the VVS
Between the driver and the passenger where the TV rest
For my top draft picks I cop the new GS
Now all the little soldiers wanna roll with my team
Cause I ain't sold em a dream, I just showed 'em the cream
Picked em up in the afternoons and told 'em some things
You know the regular shit you do when you molding them teens
Yo, never lay your head where you holding them things
Keep the family then your business, nothing goes in between
Never feared no man, put four in his bean
Drop your gun then, blow the scene, ya heard me?
[Chorus: Foxy Brown & Jay-Z]
Gotta get that paper dog
Gotta touch that, love that, paper dog, uhh!
Gotta get that paper dog
Gotta have that grab that paper dog!
Gotta get that paper dog
Gotta spend that, bend that, split that, get that
Gotta get that paper dog
When I needs that, G stack, tell me where the weed's at?"
Jenifa Taught Me Derwins Revenge,De La Soul,"['hip hop', 'r&b']","[Verse 1: Dove]
Access to her code
Lovestruck was my mode
Took a look, dropped my textbook
Jenifa... (oh!)
Breakfast, broke it fast
She was in my English class
Asked for notes, rocked my boat
Jenifa... (oh!)
Jenny, lost her favorite penny
So I gave her a dollar
She kissed me (and I hollered)
In a flash the school bell rang
Jenny grabbed on to my hand
Took me home and said, Trugoy just
Swing and swing and swing

[Verse 2: Pos]
The downstairs, where we met
I brought records, she cassettes
Lost the breaks, found her shape
Jenifa, oh Jeny
Transcripts showed more than flirt
""I love Daisies"" read her shirt
Grabbed my jeans, Jimmy screamed
Jenifa, oh Jeny
Marvelous, shaped like a vase
No one can live their life for Pos
Found a house, aroused my joust
Jenifa, oh Jeny
Her clothes, I did shuck
Just like Dan, I strictly stuck
To the punt, she cried, ""Kick it""
Posdnuos was in
Jenny
Only thought about Jimmy
But asked was I a virgin
Like some kid named Derwin?
She said, ""Let’s try it in the bathroom""
But ’dnuos is way above sinks
So to the kitchen she did Dan
And came back wrapped in Saran
Now waaaaaait a minute! Little Derwin got something to show us that Jenny could never do!
Listen...
[Plays 'Chopsticks']
Hey, look at little Derwin! Look at him go! Look at him go!
Awww, baby

[Verse 3: Dove]
Positions, muscles flexed
Dove was lost in a gon-a-hex
Passed her test, felt her teddy
Jenifa, oh Jeny
Notions soothed the mood
Dove was lost in De La heaven
Screwed plug two, did the do
Jenifa oh Jeny
Jeny
Teased my homeboy Granny
In fact she teased so many
She was known as a garden tool

[Verse 4: Pos]
No more I dispatched
Was it Jimmy had met his match
Or could it be the realization
All girls owned a Jeny
For normal health, I had fought
A valuable lesson she had taught
Don’t flaunt that the candy is good
Unless you came with plenty"
100 Miles and Runnin,N.W.A,"['hip hop', 'r&b']","[Intro: FBI + MC Ren]
Catch those motherfuckers, catch them, catch them
Hey man, keep up keep up, this way, come on man, hurry up
You don't really think you're gonna get away, do you?
We haven't spotted them yet. But they're somewhere in the immediate vicinity

[Verse 1: MC Ren]
A 100 miles and runnin' -  MC Ren, I hold the gun and
You want me to kill a mutherfucker and it's done in
Since I'm stereotyped to kill and destruct -
Is one of the main reasons I don't give a fuck
Chances are usually not good
'Cause I'm frisked with my hands on a hot hood
And gettin' jacked by the you-know-who
When in a black and white the capacity is two
We're not alone, we're three more brothers, I mean street-brothers
Not wearing medallions, 'cause we're not stupid, mutherfuckers
They're out to take our heads for what we said in the past
Point blank, they can kiss my black ass
I didn't stutter when I said ""Fuck Tha Police""
'Cause it's hard for a nigga to get peace
Now it's broken and can't be fixed
'Cause police and little black niggas don't mix so
Now I'm creepin' through the fall
Runnin' like a G, we'll see, I might have slayed y'all
So for now pack the gun and
Hold it in the air 'cause MC Ren has a 100 miles of runnin'
[Interlude]
In today's news. Four fugitives are on the run
FBI sources tell us that the four are headed
100 miles to their home base, Compton

[Break: Dr. Dre + Eazy-E]
Lend me a mutherfuckin' ear
So I can tell you why

[Verse 2: Dr. Dre]
Runnin' with my brothers, headed for the homebase
With a steady pace on the face that just reads race
The road ahead goes on and on
The shit is gettin' longer than the mutherfuckin' marathon
Runnin' on but never runnin' out
Stayin' wired and if I get tired, I can still try out
Hitchhikin' if that's what it gotta do
But nobody's pickin' up a Nigga Witta Attitude
Confused, yo but Dre's a nigga with nuthin' to lose
One of the few who's been accused and abused
Of the crime of poisonin' young minds
But you don't know shit til you been in my shoes
And Dre is back from the C-P-T
Droppin' some shit that's D-O-P-E
So fuck the P-O-L-I-C-E!
And any mutherfucker that disagrees
Stuck and runnin' hard, hauling ass
'Cause I been a nigga known for havin' a notorious past
My mind was slick - my temper was too quick
Now the FBI's all over my dick
[Verse 3: Eazy-E]
Got the stick and runnin' just to find the gun that started the clock
That's when the E jumped off the startin' block
A 100 miles from home and, yo, it's a long stretch
A little sprintin' mutherfucker that they won't catch
Yeah, back to Compton again
Yo, it's either that or the Federal pen
'Cause niggas been runnin' since beginning of time
Takin' a minute to tell you what's on my mutherfuckin' mind
Runnin' like I just don't care
Compton's 50 miles but, yo, I'mma get there
Archin' my back and on a straight route
Just like Carl Lewis I'm ballin' the fuck out
From city to city I'm a menace as I pass by
Rippin' up shit just so you can remember I'm
A straight up nigga that's done in, gunnin' and comin'
Straight at yo ass, a 100 miles and runnin'

[Interlude]
This one goes out to the four brothers from Compton
You're almost there, but the FBI has a little message for you:
Nowhere to run to, baby. Nowhere to hide
Good luck brothers

[Verse 4: MC Ren]
Runnin' like a nigga I hate to lose
Show me on the news but I hate to be abused
I know it was a set-up - So now I'm gonna get up
Even if the FBI wants me to shut up
But I've got 10 000 niggas strong
They got everybody singin' my ""Fuck Tha Police"" song
And while they treat my group like dirt
Their whole fuckin' family is wearin' our T-shirts
So I'mma run 'til I can't run no more
'Cause it's time for MC Ren to settle the score
I got a urge to kick down doors
At my grave like a slave even if the Ren calls
[Verse 5: Dr. Dre]
Clouds are dark and brothers are hidin'
Dick-tricklin' at the sunny mutherfucker's are ridin'
Started with five and, yo, one couldn't take it
So now there's four 'cause the fifth couldn't make it
The number's even - now I'm leavin'
We're never gettin' took by a bitch with a weave in
Her and the troops are right behind me
But they're so fuckin' stupid, they'll never find me

[Verse 6: Eazy-E]
One more mile to go through the dark streets
Runnin' like a mutherfucker on my own two feet
But you know I never stumble or lag last
I'm almost home so I better haul ass
Tearin' up everything in sight
It's a little crazy mutherfucker dodging the searchlight
Now that chase, the shit, is done and
Four mutherfuckers goin' crazy with
A 100 miles of runnin'!

Stop! Stop! Stop! Stop! Surprise, niggas!"
Forgot About Love,Omarion,"['hip hop', 'r&b']","[Verse 1: Omarion]
All these girls in the club
Far away I notice her
She's looking hella good
Approach her, I think I should
I sense some rose over there
Somehow she's over here
Gotta whisper in her ear
Let's leave

[Hook]
Infatuation has got me nice and clear
No information about her, I don't care
Maybe I do, but I just want what I get
I'm just a man, might not get another chance

[Hook]
Seem like we forgot about love
Seem like we forgot about love
Spend so much time in the club
Seem like we forgot about love
Seem like we forgot about love
Seem like we forgot about love
Spend so much time in the club
[Verse 2: Omarion]
Racing, getting home
Now we're all alone
I'm getting in my zone
It's getting sexual
I looked in her eyes
She said let's take it slow
Lets be responsible

[Hook]

[Hook]"
Nothing Without Her,Nelly,"['hip hop', 'r&b']","{*whispered*: ""Turn the lights off""}

[Verse 1: Nelly]
So they sayyyyy, she's a bad girl
Some say she's a bitch, she's a liar
And fucking with her is like playing with fire
And so I'll sayyyyy (so I'll say), hey that's my girl (that's my girl)
And I'ma be the one that's gonna make her better
And you gonna' always see the two of us together (yeah)
'Cause when I'm going through some things, I
Know that she's my day, light
In the middle of the darkness I can see things clearly
Because she's near me, yeahhhhhh

[Chorus: Nelly]
Ain't no way I'm letting her go
See I've been warned by everyone around me
She gonna' be the death of me, oh yeah
But ain't no way I'm letting her go, noooo
See all the money in this world
Mean nothing without her, nothing without her, yeahhhh
[Verse 2: Nelly]
So they sayyyyy, she's a problem
It ain't nothing 'cause I'm known to be a solver
And I ain't worried 'bout what other people call her
So I'll sayyyyy (so I'll say), I tamed a wild one (I tamed a wild one)
I ain't saying I can make nobody perfect
But I can really see what's underneath the surface (yeah)
'Cause when I look deep in her eyes, I
See there's love inside, I
Wanna be the one to show her, that I'm truly devoted
She's gonna know it, yeahhh so

[Chorus: Nelly]
Ain't no way I'm letting her go
See I've been warned by everyone around me
She gonna' be the death of me, oh yeah
But ain't no way I'm letting her go, noooo
See all the money in this world
Mean nothing without her, nothing without her, yeahhhh

[Bridge: Nelly]
Let me be the reason, baby, let me be the cause
Let me be the only one you let up in your heart
Let me be the picture, that's sitting in your frame
Let me be your lover, I'll let you be the same
Let me be the reason, baby, let me be the cause
Let me be the only one you let up in your heart
Let me be the picture, that's sitting in your frame
Let me be your lover, I'll let you be the same
[Guitar solo]

[Chorus: Nelly]
Ain't no way I'm letting her go
See I've been warned by everyone around me
She gonna' be the death of me, oh yeah
But ain't no way I'm letting her go, noooo
See all the money in this world
Mean nothing without her, nothing without her, yeahhhh"
Separated,T-Pain,"['hip hop', 'r&b']","[Verse 1]
We would always have the ability to start off right, right
By the end of the night we end up in a fight, whoa
Girl you said you’d never leave me, but you might
This time, this time, this time...
We was doing so damn good for so damn long
But as you can see something went terribly wrong, whoa
I been through this so I can stay strong
This time, this time, this time

[Hook]
Separated, separated
Separated, separated
Cause yesterday was cool and the day before
But tomorrow there will never be no more of
Separated, separated

[Verse 2]
We would always have the ability to pull it back together, gether, gether, gether
And you was always down for me, you ain’t give a fungress to whatever, ever
But now you’re here telling me that you deserve better
This time, this time, this time
Hey, and now im sitting here in the dark with nobody
And I don’t wanna be alone I need my shawty, shawty yeah
Cause luxury means nothing without the luxury of love
[Hook]"
We Love You,Sway,"['hip hop', 'r&b']","[Verse 1 - Lupe Fiasco]
That's what they say to me
And I entertain it quite playfully
Serious though, I'm Curious George
Killing cats with the flow, type gracefully
Lean back and I raise my feet
Give a little blow 'fore I taste my tea
On a world tour I'm in Gay Paris
Lu at the Louvre can't wait to see
8.50 I done paid my fee
Say ""what up Venus?"" then I take my leave
Hit collect and debate a spree
It's hard to sit it down like a maitre d'
Watch all the pretty little mates to be
They be tryna picture how I make my cheese
Little apricot on the crêpe I eat
Running late on my Casio face I see
Chefs in the kitchen tryna bake my steeze
But I keep it chilled, bout a 8 degrees
Everywhere I go I gotta take my skis
So cool turn milk into Tasty Freez
Used to watch Charlie go to make believe
Euro-star, first class, take my seat
Few more pounds in my HMP
Now I got the bounce I can make them sing
[Hook]
We love you
We love you, we love you
Yes we do, we love you
Yes we do
(x2)
(F-F-From the bottom of their hearts)

[Verse 2 - Sway]
She said she loves me, And I believe her
Making it 100 times harder for me to lead her (on)
I'm so eager to prevail
If music was a female I'd shag her
And end up coming quicker than an e-mail
Bye, ?, Au revoir, Arriba!
I'm going overseas so hide your daughters behind the doors
The minor tours and tore them down like minotaurs
Fine
With metaphors from when I thought clitorises were dinosaurs
(Sway) But I don't roll with a tech
But I will, if you go against my code of respect
If I don't hustle then my heart will stop
Back in Britain, rappers press up half the stock
I move and they ain't moving half the stock
And they can't fit in my shoes, so put a sock in it
Better yet a stocking 'fore I sock it to you
You're a laughing stock
America passed my ?, pass the buck
I'm about to blow so fast before I started
We've already passed the aftershock
(She loves it)
And I still believe her, making it 200 times harder for me to handle it
I'm coming to America
But I ain't playing football with you folks
Cos the last time, the bloke picked the ball up
And ran with it
Pass me my passport and my cargo
She's still yelling and telling me
I can't go
Lupe is belling me, my plane is about to leave
I'm on my way to Chi-car-go
[Hook]
(F-F-From the bottom of their hearts)
(repeated)"
